 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
23 100000.0 150000.0 75000.0 175415655.03381014 191414210.90329888 384393.491673445 413472.4108619135 0.0 0.0 10850504.368211022 0.0 0.7560199999999782 0.0899119999999698 185106266.02524912 190191895.62638396 775499.8851045083 808842.8661008603 694000.0264929016 689181.9765385523
24 25000.0 50000.0 100000.0 183495804.6567968 191353731.35118842 317932.03321203764 353180.5630197628 0.0 0.0 2712626.0920522097 0.0 0.7570129999999722 0.09100999999998294 185106266.02524912 190191895.62638396 784232.6903948489 808655.1618666805 679786.3402650426 663283.3471406153
25 25000.0 100000.0 100000.0 183544995.8213376 191403540.81978887 367070.71854903287 402821.37967006146 0.0 0.0 2712626.0920522097 0.0 0.7466610000000173 0.08907799999997223 185106266.02524912 190191895.62638396 784285.1695995361 808823.8137934883 679770.873640399 663363.0390275795
26 25000.0 150000.0 100000.0 183586195.169796 191445262.14814517 408225.93987774797 444401.4420210169 0.0 0.0 2712626.0920522097 0.0 0.754605999999967 0.08896099999998341 185106266.02524912 190191895.62638396 784329.2967286786 808965.079761592 679758.0490064095 663429.790587534
27 50000.0 50000.0 100000.0 180780354.2445363 191353731.35118842 318017.4705043836 353180.5630197628 0.0 0.0 5425252.18410458 0.0 0.7572999999999865 0.08973900000000867 185106266.02524912 190191895.62638396 781322.9328945206 808655.1618666805 680632.3065039406 663283.3471406153
28 50000.0 100000.0 100000.0 180829537.799409 191403540.81978887 367149.9755119853 402821.37967006146 0.0 0.0 5425252.18410458 0.0 0.7598069999999666 0.08954799999997931 185106266.02524912 190191895.62638396 781373.982759205 808823.8137934883 680616.7295905271 663363.0390275795
29 50000.0 150000.0 100000.0 180870716.26480627 191445262.14814517 408284.5672659839 444401.4420210169 0.0 0.0 5425252.18410458 0.0 0.7582869999999957 0.08917800000000398 185106266.02524912 190191895.62638396 781417.8564025207 808965.079761592 680603.9377527002 663429.790587534
30 75000.0 50000.0 100000.0 178065176.02279255 191353731.35118842 318368.8058190251 353180.5630197628 0.0 0.0 8137878.27615697 0.0 0.761839000000009 0.09057999999998856 185106266.02524912 190191895.62638396 778419.467888708 808655.1618666805 681477.6076571107 663283.3471406153
31 75000.0 100000.0 100000.0 178114353.64433488 191403540.81978887 367496.6226893552 402821.37967006146 0.0 0.0 8137878.27615697 0.0 0.8551830000000109 0.0892210000000091 185106266.02524912 190191895.62638396 778469.272560209 808823.8137934883 681461.0639008153 663363.0390275795
32 75000.0 150000.0 100000.0 178155478.3239645 191445262.14814517 408580.2455765093 444401.4420210169 0.0 0.0 8137878.27615697 0.0 0.738790999999992 0.08818899999999985 185106266.02524912 190191895.62638396 778510.3293030702 808965.079761592 681448.7502751036 663429.790587534
33 100000.0 50000.0 100000.0 175350884.70362034 191353731.35118842 319608.1404240356 353180.5630197628 0.0 0.0 10850504.368211022 0.0 0.7557670000000485 0.08928600000001552 185106266.02524912 190191895.62638396 775514.9061643549 808655.1618666805 682327.1375412254 663283.3471406153
34 100000.0 100000.0 100000.0 175400052.93415207 191403540.81978887 368730.3703695586 402821.37967006146 0.0 0.0 10850504.368211022 0.0 0.7387939999999844 0.08926999999999907 185106266.02524912 190191895.62638396 775560.9067504626 808823.8137934883 682306.4272954321 663363.0390275795
35 100000.0 150000.0 100000.0 175441014.5913774 191445262.14814517 409652.3806472103 444401.4420210169 0.0 0.0 10850504.368211022 0.0 0.7409600000000296 0.08926000000002432 185106266.02524912 190191895.62638396 775600.5536986138 808965.079761592 682294.2258806375 663429.790587534
