 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
10 25000.0 150000.0 75000.0 177849782.3633679 175003949.70539054 382869.01329603826 372124.09561087954 0.0 1056397.8899845202 8417460.100527173 6925525.061522157 15.348855000000185 7.304658000000018 185106266.02524912 180667116.66797772 778107.4253568945 890234.0033403466 693240.6104631494 875746.5085738648
11 25000.0 200000.0 75000.0 177886490.05044895 175038890.46047035 419537.522517388 408604.9477819413 0.0 1054504.29885228 8417460.100527173 6927418.652653856 15.498647000000346 7.286203000000569 185106266.02524912 180667116.66797772 778146.6032158645 890587.4973650621 693228.8491728614 875840.805201512
12 50000.0 100000.0 75000.0 169384426.86238256 169465827.20036945 344033.88458223856 331222.3261885193 0.0 3292210.65282528 16834920.20105317 12671635.250196667 15.35493999999926 7.230964999999742 185106266.02524912 180667116.66797772 769047.1536113103 1139123.4564130022 695871.0878623186 879683.3942778687
13 50000.0 150000.0 75000.0 169425246.4162354 169504322.68647432 384812.12813040963 372124.1439404258 0.0 3289440.029458608 16834920.20105317 12674405.87356267 15.346209999998791 7.229348999999274 185106266.02524912 180667116.66797772 769088.4639159973 1139487.7481256886 695859.0642173407 879785.9964096139
14 50000.0 200000.0 75000.0 169461748.67053756 169538658.94292086 421276.5829553831 408605.0109131213 0.0 3286968.93556362 16834920.20105317 12676876.96745887 15.211966000000757 7.175944000000527 185106266.02524912 180667116.66797772 769126.2633934676 1139814.2314781551 695847.2192713647 879878.8076457996
15 75000.0 100000.0 75000.0 160966663.46885583 166009066.77198595 352740.30519024783 331222.4588779005 0.0 7157978.742800787 25252380.30158097 16787790.111722827 15.285953000000518 7.1929989999998725 185106266.02524912 180667116.66797772 760037.4400034075 1798517.756870459 698488.0740709079 883571.2170266139
16 75000.0 150000.0 75000.0 161006331.73245904 166046245.93527475 392370.6774649016 372124.3092146594 0.0 7153905.457478152 25252380.30158097 16791863.397039924 16.2504629999994 7.858639999999468 185106266.02524912 180667116.66797772 760075.3313330237 1798868.355139664 698476.865616476 883674.5230912056
17 75000.0 200000.0 75000.0 161042107.9393187 166079408.2049991 428110.5209662863 408605.1741005658 0.0 7150272.505465283 25252380.30158097 16795496.349055227 15.192690000000766 7.153568000000632 185106266.02524912 180667116.66797772 760111.6946909402 1799182.7119755726 698465.1274045606 883768.0334200907
18 25000.0 100000.0 100000.0 177834016.45454293 174986841.44591033 367045.9519551301 354240.67472669063 0.0 1057326.1403480698 8417460.100527173 6924596.811158756 15.079947999999604 7.143869999999879 185106266.02524912 180667116.66797772 778164.5778722202 890080.9143661835 681548.3631095954 875808.2744155637
19 25000.0 150000.0 100000.0 177875164.82852465 175026015.43503937 408151.4490945685 395142.4754570145 0.0 1055203.02457827 8417460.100527173 6926719.926928257 15.259828000000198 7.182964999999967 185106266.02524912 180667116.66797772 778207.4547151559 890476.218533552 681535.3957181425 875913.1442669685
20 25000.0 200000.0 100000.0 177911871.9319701 175060956.19009954 444819.3924066721 431623.32764644554 0.0 1053309.4334241298 8417460.100527173 6928613.518081557 15.232081000000107 7.151729000000159 185106266.02524912 180667116.66797772 778246.6148483125 890829.7125610011 681523.9816076696 876007.440894639
21 50000.0 100000.0 100000.0 169409828.34454858 169487510.69168636 369331.08346124366 354240.7257682356 0.0 3290651.3637594962 16834920.20105317 12673194.539262068 15.20168300000023 7.1566490000004706 185106266.02524912 180667116.66797772 769151.436899274 1139347.8371964372 684166.7519274737 879849.3363201497
22 50000.0 150000.0 100000.0 169450659.25965458 169526006.1777957 410123.63903301064 395142.51902764826 0.0 3287880.7685619234 16834920.20105317 12675965.134461667 15.49352799999997 7.279062999999951 185106266.02524912 180667116.66797772 769189.79643348 1139712.1252354637 684154.5795548157 879951.9384518152
23 50000.0 200000.0 100000.0 169487163.13095567 169560342.43422168 446590.2765691367 431623.40230583824 0.0 3285409.65591336 16834920.20105317 12678436.24710637 15.138366999999562 7.155471999999463 185106266.02524912 180667116.66797772 769227.030197868 1140038.611033708 684143.1553259579 880044.7496879728
24 75000.0 100000.0 100000.0 160992067.33325464 166030007.37050018 378036.4499771289 354240.82938976825 0.0 7155685.847366568 25252380.30158097 16790083.007153824 15.280413999999837 7.169864999999845 185106266.02524912 180667116.66797772 760145.1596140079 1798732.8802917972 686784.4248019643 883737.6008819785
25 75000.0 150000.0 100000.0 161031760.94812888 166067186.53379276 417697.4119576032 395142.6861213296 0.0 7154027.554690033 25252380.30158097 16791741.299828827 15.259404000000359 7.1827170000005935 185106266.02524912 180667116.66797772 760177.8125100153 1796668.4795210543 686773.0864953245 883840.9069465222
26 75000.0 200000.0 100000.0 161067542.69225633 166100348.8034946 453443.26046260295 431623.55629634723 0.0 7147979.596593813 25252380.30158097 16797789.257925127 15.596391999999469 7.280156999999235 185106266.02524912 180667116.66797772 760213.7081317953 1799397.8371497423 686761.4594992349 883934.4172753773
27 25000.0 100000.0 125000.0 177857771.85114497 175007108.98809728 390705.9405972422 375383.18951805943 0.0 1056228.6977969129 8417460.100527173 6925694.253708957 15.650433999999223 7.376594999999725 185106266.02524912 180667116.66797772 778259.9858336837 890303.3843016026 669836.2292277743 875961.3312211724
28 25000.0 150000.0 125000.0 177898935.7006397 175046282.9772243 431828.5610332407 416285.0132393511 0.0 1054105.5555877502 8417460.100527173 6927817.395918656 15.419566999999915 7.293341999999939 185106266.02524912 180667116.66797772 778301.2148929175 890698.6919176814 669823.0201403424 876066.201082998
29 25000.0 200000.0 125000.0 177935645.05012634 175081223.73227155 468498.8017302647 452765.8589533527 0.0 1052211.9718808369 8417460.100527173 6929710.979624457 15.50820399999975 7.2722249999997075 185106266.02524912 180667116.66797772 778340.3236832033 891052.184973802 669811.6595994246 876160.4977016731
30 50000.0 100000.0 125000.0 169433429.61350524 169507427.14870355 392826.77343370725 375383.238151518 0.0 3289219.2229990507 16834920.20105317 12674626.68002227 15.305538999999953 7.252865000000384 185106266.02524912 180667116.66797772 769257.0158836852 1139553.9225863926 672461.7862775435 880001.7560140723
31 50000.0 150000.0 125000.0 169474449.5152479 169545922.63480723 433818.89270399854 416285.06093120185 0.0 3286448.593853778 16834920.20105317 12677397.30916867 16.011091999999735 7.5891789999996035 185106266.02524912 180667116.66797772 769284.7983569476 1139918.215053495 672442.3657935557 880104.3581457555
32 50000.0 200000.0 125000.0 169510958.8909759 169580258.89122307 470291.4298557674 452765.9279038566 0.0 3283977.4999563606 16834920.20105317 12679868.40306367 15.760276999999405 7.466951999999765 185106266.02524912 180667116.66797772 769321.6369326756 1140244.6984062688 672431.5990318037 880197.1693819552
33 75000.0 100000.0 125000.0 161015040.2286041 166049241.47962856 400874.4072210133 375383.3838288535 0.0 7153129.809863418 25252380.30158097 16792639.044652205 15.370460000001003 7.2353820000007545 185106266.02524912 180667116.66797772 760280.0977212881 1799380.4724755525 675106.3585132641 883890.4263790029
34 75000.0 150000.0 125000.0 161055558.85450152 166086420.64291534 441398.54542131186 416285.2217732983 0.0 7151116.5380449165 25252380.30158097 16794652.316476427 15.271749000000455 7.195208000000093 185106266.02524912 180667116.66797772 760274.585419297 1797671.0696410062 675060.8509355304 883993.7324435296
35 75000.0 200000.0 125000.0 161091349.673632 166119582.91261607 477154.6928135492 452766.0917783097 0.0 7147838.580743397 25252380.30158097 16797930.273780674 15.296753999999964 7.200192000000243 185106266.02524912 180667116.66797772 760309.2571582132 1797630.4266473937 675050.5740982305 884087.2427724376
