 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
10 25000.0 150000.0 75000.0 177849782.3633679 177122907.59270757 382869.01329603826 372727.434497784 0.0 1332591.1437001459 8417460.100527173 7897716.896618731 22.272338999999192 11.729613999999856 185106266.02524912 183747012.91987598 778107.4253568945 900884.1349654848 693240.6104631494 891596.9361008098
11 25000.0 200000.0 75000.0 177886490.05044895 177158416.94157973 419537.522517388 409267.48029216303 0.0 1331292.530494917 8417460.100527173 7899015.509823851 21.75330000000031 11.338972999999896 185106266.02524912 183747012.91987598 778146.6032158645 901152.0512328297 693228.8491728614 891685.2437032539
12 50000.0 100000.0 75000.0 169384426.86238256 171560437.66085875 344033.88458223856 331759.48284889426 0.0 4650502.3190485 16834920.20105317 13810113.76158848 22.11311999999998 11.55823799999962 185106266.02524912 183747012.91987598 769047.1536113103 1291779.019728102 695871.0878623186 890968.1602908924
13 50000.0 150000.0 75000.0 169425246.4162354 171598791.25726077 384812.12813040963 372727.65656653716 0.0 4645098.453410417 16834920.20105317 13815517.62722891 21.417052999999214 11.135541999999987 185106266.02524912 183747012.91987598 769088.4639159973 1294568.3080503752 695859.0642173407 891065.6251085165
14 50000.0 200000.0 75000.0 169461748.67053756 171632999.58593905 421276.5829553831 409267.6915095508 0.0 4643472.155659721 16834920.20105317 13817143.924980141 21.889804999998887 11.10102199999892 185106266.02524912 183747012.91987598 769126.2633934676 1293862.8995298725 695847.2192713647 891152.7347450571
15 75000.0 100000.0 75000.0 160966663.46885583 167591545.17476138 352740.30519024783 331759.5634484952 0.0 9534253.432170825 25252380.30158097 18156670.688788425 22.230075000001307 11.66519900000094 185106266.02524912 183747012.91987598 760037.4400034075 1669443.3802349882 698488.0740709079 890457.3294205244
16 75000.0 150000.0 75000.0 161006331.73245904 167629077.23548135 392370.6774649016 372727.7427599749 0.0 9532566.612331104 25252380.30158097 18158357.50862657 21.79388199999812 11.346831999999267 185106266.02524912 183747012.91987598 760075.3313330237 1667694.0814734022 698476.865616476 890553.5992159476
17 75000.0 200000.0 75000.0 161042107.9393187 167662552.83593515 428110.5209662863 409267.76091571257 0.0 9527245.344944274 25252380.30158097 18163678.776014585 21.42677399999957 11.162242000000333 185106266.02524912 183747012.91987598 760111.6946909402 1669950.9311574404 698465.1274045606 890639.6539215897
18 25000.0 100000.0 100000.0 177834016.45454293 177105525.4308091 367045.9519551301 354814.96259541577 0.0 1333227.726653478 8417460.100527173 7897080.313664711 21.35856899999817 11.088696999999229 185106266.02524912 183747012.91987598 778164.5778722202 900777.8619980894 681548.3631095954 891664.9004043783
19 25000.0 150000.0 100000.0 177875164.82852465 177145337.70800826 408151.4490945685 395783.1406402213 0.0 1331771.712187221 8417460.100527173 7898536.328131011 21.350086999998894 11.101889999999912 185106266.02524912 183747012.91987598 778207.4547151559 901077.975632894 681535.3957181425 891763.7171944804
20 25000.0 200000.0 100000.0 177911871.9319701 177180847.08471563 444819.3924066721 432323.1750930841 0.0 1330473.1121201348 8417460.100527173 7899834.928198141 21.31614400000217 11.091423000001669 185106266.02524912 183747012.91987598 778246.6148483125 901345.9179361355 681523.9816076696 891852.016734314
21 50000.0 100000.0 100000.0 169409828.34454858 171582044.53710872 369331.08346124366 354815.1741677819 0.0 4646960.023104196 16834920.20105317 13813656.057535432 21.88967600000069 11.05866800000149 185106266.02524912 183747012.91987598 769151.436899274 1293872.5005971673 684166.7519274737 891134.221836484
22 50000.0 150000.0 100000.0 169450659.25965458 171620398.13349923 410123.63903301064 395783.3559497537 0.0 4644234.022494306 16834920.20105317 13816382.058144953 22.24111500000072 11.66333300000042 185106266.02524912 183747012.91987598 769189.79643348 1293983.915830612 684154.5795548157 891231.686617207
23 50000.0 200000.0 100000.0 169487163.13095567 171654606.46220377 446590.2765691367 432323.4012283783 0.0 4641802.7141986955 16834920.20105317 13818813.366438424 21.824132000001555 11.446995000000243 185106266.02524912 183747012.91987598 769227.030197868 1294083.5075241409 684143.1553259579 891318.7962537822
24 75000.0 100000.0 100000.0 160992067.33325464 167612688.3810786 378036.4499771289 354815.2470124989 0.0 9532156.15432902 25252380.30158097 18158767.966627017 21.817692999999053 11.403392999998687 185106266.02524912 183747012.91987598 760145.1596140079 1669628.1808165985 686784.4248019643 890622.7259394544
25 75000.0 150000.0 100000.0 161031760.94812888 167650220.4417863 417697.4119576032 395783.44277713366 0.0 9530429.399564292 25252380.30158097 18160494.721392613 21.849389999999403 11.176744000000326 185106266.02524912 183747012.91987598 760177.8125100153 1667918.8005393825 686773.0864953245 890718.9957616043
26 75000.0 200000.0 100000.0 161067542.69225633 167683696.04226553 453443.26046260295 432323.4695398468 0.0 9527848.121398596 25252380.30158097 18163075.999554228 22.05764199999976 11.533024999998815 185106266.02524912 183747012.91987598 760213.7081317953 1667435.6524008773 686761.4594992349 890805.0504672127
27 25000.0 100000.0 125000.0 177857771.85114497 177126127.64695254 390705.9405972422 375991.7772154123 0.0 1332475.102627003 8417460.100527173 7897832.937691702 21.715628000001743 11.341636000001017 185106266.02524912 183747012.91987598 778259.9858336837 900955.8875424183 669836.2292277743 891818.0951368448
28 25000.0 150000.0 125000.0 177898935.7006397 177165939.9645635 431828.5610332407 416959.9606920994 0.0 1331019.0821843 8417460.100527173 7899288.958133891 21.474277999999686 11.12001699999928 185106266.02524912 183747012.91987598 778301.2148929175 901256.0421271657 669823.0201403424 891916.9002227909
29 25000.0 200000.0 125000.0 177935645.05012634 177201449.3413346 468498.8017302647 453500.00742813805 0.0 1329720.468073087 8417460.100527173 7900587.572246 22.113353999999163 11.500184000000445 185106266.02524912 183747012.91987598 778340.3236832033 901523.9862623602 669811.6595994246 892005.199762706
30 50000.0 100000.0 125000.0 169433429.61350524 171601890.62823305 392826.77343370725 375992.0079644325 0.0 4643480.654348676 16834920.20105317 13817135.426285874 22.340457999998762 11.744425999999294 185106266.02524912 183747012.91987598 769257.0158836852 1296021.126669408 672461.7862775435 891286.7513151435
31 50000.0 150000.0 125000.0 169474449.5152479 171640244.22469756 433818.89270399854 416960.18099231314 0.0 4642154.658895789 16834920.20105317 13818461.421741592 22.239355000001524 11.628351000001203 185106266.02524912 183747012.91987598 769284.7983569476 1294732.5455683763 672442.3657935557 891384.2160928077
32 50000.0 200000.0 125000.0 169510958.8909759 171674452.55338618 470291.4298557674 453500.21065570007 0.0 4640930.38830989 16834920.20105317 13819685.692325672 22.506860999999844 11.665231999999378 185106266.02524912 183747012.91987598 769321.6369326756 1293625.1151714048 672431.5990318037 891471.3257022811
33 75000.0 100000.0 125000.0 161015040.2286041 167632108.5920768 400874.4072210133 375992.09548684355 0.0 9531993.110647842 25252380.30158097 18158931.010307804 21.846897999997964 11.242771999999604 185106266.02524912 183747012.91987598 760280.0977212881 1668034.5870147664 675106.3585132641 890774.6446315108
34 75000.0 150000.0 125000.0 161055558.85450152 167669640.65279442 441398.54542131186 416960.2553311024 0.0 9529136.395109555 25252380.30158097 18161787.72584436 22.22333400000025 11.666815000000497 185106266.02524912 183747012.91987598 760274.585419297 1667455.2034291362 675060.8509355304 890870.9144536578
35 75000.0 200000.0 125000.0 161091349.673632 167703116.253265 477154.6928135492 453500.27808013425 0.0 9523815.12274314 25252380.30158097 18167108.998210497 21.809527999999773 11.35838700000022 185106266.02524912 183747012.91987598 760309.2571582132 1669712.0535119302 675050.5740982305 890956.9691592705
