;0;1;2;3;4;5;6;7;8;9
2014-01-02 09:15:00;290.944790319;290.960323844;291.019961503;291.15;291.15;291.15;291.066171842;291.15;291.228972139;290.940834702
2014-01-02 09:30:00;290.937268176;290.95121096;291.011857914;291.15;291.15;291.15;291.060075057;291.15;291.221831622;290.931643488
2014-01-02 09:45:00;290.929357737;290.941785472;291.003361406;291.15;291.15;290.913654926;291.053404119;291.15;291.219719919;290.922150158
2014-01-02 10:00:00;290.92057274;290.931556091;290.99398671;291.15;291.15;290.933518101;291.045773044;291.15;291.211679411;290.911862561
2014-01-02 10:15:00;290.911321484;290.920926444;290.984143073;291.15;291.15;290.924819012;291.037582463;291.15;291.203593455;290.90118353
2014-01-02 10:30:00;290.902441451;290.910729674;290.974668846;291.15;291.15;290.919009837;291.029676479;291.15;291.195711141;290.890945473
2014-01-02 10:45:00;290.893544442;290.900573558;290.965176626;291.15;291.016328153;290.912821992;291.021672935;290.790422323;291.187684699;290.880755494
2014-01-02 11:00:00;290.884371378;290.890195288;290.955408058;290.92701396;291.026808531;290.906246767;291.013318646;290.821765589;291.179256502;290.870350162
2014-01-02 11:15:00;290.875046108;290.87971525;290.945487641;290.945942376;291.019252935;290.899389347;291.00474296;290.812572567;291.170559523;290.859849288
2014-01-02 11:30:00;290.865439695;290.869001297;290.935287031;290.937774097;291.012937489;290.892130592;290.995822044;290.806732591;291.1614737;290.849120196
2014-01-02 11:45:00;290.855239543;290.857737856;290.924494166;290.931359905;291.005702792;290.884165578;290.986248026;290.799832604;291.151694893;290.837846825
2014-01-02 12:00:00;290.844180666;290.845657172;290.912844539;290.92369896;290.997445071;290.875236831;290.975760286;290.791970667;291.14096598;290.825760972
2014-01-02 12:15:00;290.831997348;290.832490964;290.900072866;290.914767595;290.987892277;290.865085633;290.964097152;290.782852239;291.129028521;290.812593942
2014-01-02 12:30:00;290.818882242;290.8184295;290.886372187;290.904743521;290.977249398;290.853911132;290.951455015;290.772680579;291.116081891;290.798535622
2014-01-02 12:45:00;290.805196021;290.803831241;290.872103522;290.893999209;290.965887887;290.84208003;290.938198009;290.761823793;291.102492975;290.783944122
2014-01-02 13:00:00;290.791295291;290.789050735;290.857623785;290.882900817;290.954174649;290.829954514;290.924685935;290.75064585;291.088624112;290.769173667
2014-01-02 13:15:00;290.777146799;290.774052819;290.842899999;290.871424327;290.942086006;290.817506515;290.910888505;290.73912035;291.074447345;290.754188797
2014-01-02 13:30:00;290.762480503;290.758565675;290.827662364;290.859308281;290.929360793;290.80447079;290.896538414;290.726983612;291.059697521;290.738717419
2014-01-02 13:45:00;290.747277015;290.742568261;290.811891704;290.846541261;290.915987844;290.790832404;290.881618806;290.71422215;291.044359765;290.722738241
2014-01-02 14:00:00;290.731564415;290.726087122;290.795616289;290.833158743;290.902002855;290.776623569;290.866160109;290.700869518;291.028466326;290.706277577
2014-01-02 14:15:00;290.714858998;290.708637125;290.778352578;290.818683878;290.886929175;290.761364413;290.849680788;290.686447086;291.011537347;290.68885008
2014-01-02 14:30:00;290.696728055;290.68978423;290.759668002;290.802690313;290.870340627;290.744625783;290.83175014;290.670526851;290.993143669;290.670021513
2014-01-02 14:45:00;290.677024647;290.669380261;290.739415745;290.785037011;290.852096325;290.726264042;290.812223089;290.652966245;290.973141634;290.649643523
2014-01-02 15:00:00;290.655694749;290.647370037;290.717541883;290.765675415;290.832147849;290.706228227;290.791047326;290.633715292;290.95148024;290.627660763
2014-01-02 15:15:00;290.633472106;290.624486232;290.694780248;290.745344351;290.811234139;290.68525493;290.768958192;290.613511501;290.928896027;290.604805753
2014-01-02 15:30:00;290.611132144;290.601503269;290.671906337;290.724823956;290.790135435;290.66412222;290.746732586;290.593133786;290.906166997;290.581852779
2014-01-02 15:45:00;290.588912861;290.578658213;290.649158205;290.704356604;290.769094199;290.643070552;290.724609872;290.57282339;290.883533527;290.559038779
2014-01-02 16:00:00;290.566923258;290.556059194;290.626644898;290.684055358;290.748223566;290.622211207;290.702700314;290.552692325;290.861106813;290.536471763
2014-01-02 16:15:00;290.54490537;290.533447435;290.604108484;290.663666028;290.727269409;290.601288343;294.15;290.532485423;294.15;294.15
2014-01-02 16:30:00;290.52284189;294.15;290.581531678;290.643174811;290.706217975;290.580286624;294.15;290.512187978;294.15;294.15
2014-01-02 16:45:00;294.15;294.15;290.558917149;294.15;290.685075217;290.559210542;294.15;290.491805061;294.15;294.15
2014-01-02 17:00:00;294.15;294.15;290.536265627;294.15;294.15;290.538062529;294.15;290.471339647;294.15;294.15
2014-01-02 17:15:00;294.15;294.15;290.513577918;294.15;294.15;294.15;294.15;290.450794635;294.15;294.15
2014-01-02 17:30:00;294.15;294.15;290.490854727;294.15;294.15;294.15;294.15;290.430172686;294.15;294.15
2014-01-02 17:45:00;294.15;294.15;290.468096684;294.15;294.15;294.15;294.15;290.409476257;294.15;294.15
2014-01-02 18:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.388707613;294.15;294.15
2014-01-02 18:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.367868846;294.15;294.15
2014-01-02 18:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.346961885;294.15;294.15
2014-01-02 18:45:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;290.325988512;294.15;294.15
2014-01-02 19:00:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 19:15:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
2014-01-02 19:30:00;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15;294.15
