;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
2014-01-01 13:45:00;291.427894429;291.281572496;291.412052106;291.891096737;291.860999789;291.736063634;291.603486411;291.860999789;291.659528023;291.244098896;291.427894429;291.168039544;291.725826211;291.355419818;291.090485119;291.556277301;291.891096737;291.603486411;291.591217048;291.830454554;291.168039544;291.090485119;291.375129832;291.168039544;291.830454554;291.318676332;291.355419818;291.168039544;291.281572496;291.090485119
2014-01-01 14:00:00;291.416455933;291.270766058;291.400786515;291.877173844;291.847276088;291.723094675;291.591220706;291.847276088;291.646978382;291.233447754;291.416455933;291.15769664;291.712885279;291.34429984;291.080448042;291.544292211;291.877173844;291.591220706;291.579046429;291.816925459;291.15769664;291.080448042;291.364039189;291.15769664;291.816925459;291.307713662;291.34429984;291.15769664;291.270766058;291.080448042
2014-01-01 14:15:00;291.404582695;291.259510983;291.389087894;291.862891075;291.833185147;291.709732842;291.578541285;291.833185147;291.634031829;291.222344822;291.404582695;291.146895974;291.699560173;291.332737897;291.069947628;291.531893291;291.862891075;291.578541285;291.566467351;291.803022182;291.146895974;291.069947628;291.352511205;291.146895974;291.803022182;291.296305628;291.332737897;291.146895974;291.259510983;291.069947628
2014-01-01 14:30:00;291.392212138;291.247745433;291.376893409;291.848181309;291.818660341;291.695913122;291.565384383;291.818660341;291.620623412;291.210728426;291.392212138;291.135576171;291.685785156;291.320671802;291.058922771;291.519016603;291.848181309;291.565384383;291.553415558;291.788678547;291.135576171;291.058922771;291.340483286;291.135576171;291.788678547;291.28439022;291.320671802;291.135576171;291.247745433;291.058922771
2014-01-01 14:45:00;291.378567506;291.234693343;291.363426068;291.832263592;291.80292116;291.680856493;291.550972134;291.80292116;291.60597417;291.19782265;291.378567506;291.122961596;291.670780539;291.307325162;291.046598091;291.504884127;291.832263592;291.550972134;291.539112735;291.773114452;291.122961596;291.046598091;291.327178665;291.122961596;291.773114452;291.271191214;291.307325162;291.122961596;291.234693343;291.046598091
2014-01-01 15:00:00;291.362701367;291.219407925;291.347738224;291.814186597;291.785016681;291.663613412;291.534356077;291.785016681;291.58913462;291.182680849;291.362701367;291.108105864;291.65359616;291.291750885;291.03202744;291.48854726;291.814186597;291.534356077;291.522610002;291.755379354;291.108105864;291.03202744;291.311649903;291.108105864;291.755379354;291.255761675;291.291750885;291.108105864;291.219407925;291.03202744
2014-01-01 15:15:00;291.344908302;291.202184362;291.330124259;291.794241279;291.765238236;291.644476495;291.515829829;291.765238236;291.570397436;291.165598337;291.344908302;291.091304535;291.634524066;291.274243869;291.015506599;291.47029949;291.794241279;291.515829829;291.504200592;291.735764936;291.091304535;291.015506599;291.294191577;291.091304535;291.735764936;291.238396646;291.274243869;291.091304535;291.202184362;291.015506599
2014-01-01 15:30:00;291.326380396;291.184215301;291.311776078;291.773616352;291.744774887;291.624635997;291.496584577;291.744774887;291.550952932;291.147767884;291.326380396;291.073750607;291.614753983;291.255996494;290.998228775;291.451331891;291.773616352;291.496584577;291.48507534;291.715460586;291.073750607;290.998228775;291.275995773;291.073750607;291.715460586;291.220288644;291.255996494;291.073750607;291.184215301;290.998228775
2014-01-01 15:45:00;291.307602168;291.165985786;291.293178032;291.752793196;291.724108336;291.604574729;291.477104005;291.724108336;291.531283978;291.129674649;291.307602168;291.055929456;291.594768237;291.237493555;290.980679539;291.432128041;291.752793196;291.477104005;291.465717602;291.694948311;291.055929456;290.980679539;291.257547012;291.055929456;291.694948311;291.201922592;291.237493555;291.055929456;291.165985786;290.980679539
2014-01-01 16:00:00;291.288717928;291.147640618;291.27447428;291.731913197;291.703380271;291.584435412;291.457531641;291.703380271;291.51153335;291.111463543;291.288717928;291.037986191;291.574709096;291.21887962;290.963004183;291.412831374;291.731913197;291.457531641;291.446270604;291.674370082;291.037986191;290.963004183;291.23898961;291.037986191;291.674370082;291.183443177;291.21887962;291.037986191;291.147640618;290.963004183
