;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
2014-01-02 23:30:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;293.15;293.15;291.15;291.247829447
2014-01-02 23:45:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;293.15;293.15;291.15;291.248011977
2014-01-03 00:00:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-03 00:15:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-03 00:30:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-03 00:45:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-03 01:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 01:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 01:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 01:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 02:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 02:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 02:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 02:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 03:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 03:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 03:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 03:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 04:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 04:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 04:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 04:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 05:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-03 05:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;292.540366827;293.15;293.15;293.15;293.15;293.15
2014-01-03 05:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;292.190510446;293.15;293.15;293.15;293.15;293.15
2014-01-03 05:45:00;;;;;;;;;;;293.15;292.546234464;293.15;293.15;291.969994922;293.15;293.15;293.15;293.15;293.15
2014-01-03 06:00:00;;;;;;;;;;;293.15;292.199691391;293.15;293.15;291.81516793;293.15;293.15;293.15;293.15;293.15
2014-01-03 06:15:00;;;;;;;;;;;293.15;291.981446366;293.15;293.15;291.695642454;293.15;293.15;293.15;293.15;293.15
2014-01-03 06:30:00;;;;;;;;;;;293.15;291.828382611;293.15;293.15;291.596449523;293.15;293.15;293.15;293.15;293.15
2014-01-03 06:45:00;;;;;;;;;;;293.15;291.710229404;293.15;293.15;291.509911504;293.15;293.15;293.15;293.15;293.15
2014-01-03 07:00:00;;;;;;;;;;;293.15;291.612071598;293.15;292.544373356;291.431856784;293.15;293.15;293.15;293.15;293.15
2014-01-03 07:15:00;;;;;;;;;;;293.15;291.526121823;293.15;292.195769757;291.359724619;293.15;293.15;293.15;293.15;293.15
2014-01-03 07:30:00;;;;;;;;;;;292.586635144;291.448238084;293.15;291.975213578;291.292000437;293.15;293.15;293.15;293.15;293.15
2014-01-03 07:45:00;;;;;;;;;;;292.262567994;291.376373129;293.15;291.820512805;291.228017092;293.15;293.15;293.15;293.15;293.15
2014-01-03 08:00:00;;;;;;;;;;;292.058156504;291.309647232;293.15;291.702073063;291.16766013;293.15;293.15;293.15;293.15;293.15
2014-01-03 08:15:00;;;;;;;;;;;291.914852516;291.2476621;293.15;291.60545179;291.110982034;293.15;293.15;293.15;293.15;293.15
2014-01-03 08:30:00;;;;;;;;;;;291.804779396;291.190076582;293.15;291.523198041;291.057923765;293.15;293.15;293.15;293.15;293.15
2014-01-03 08:45:00;;;;;;;;;;;291.714478577;291.136707604;293.15;291.451362588;291.008488718;292.561577824;293.15;292.600647251;293.15;293.15
2014-01-03 09:00:00;;;;;;;;;;;291.637102316;291.087298226;293.15;291.387581495;290.962548938;292.226468825;293.15;292.287868859;292.570110908;293.15
2014-01-03 09:15:00;;;;;;;;;;;291.568690945;291.04129717;293.15;291.330052502;290.9196456;292.018260022;293.15;292.093471724;292.240055854;293.15
2014-01-03 09:30:00;;;;;;;;;;;291.50686436;290.998181762;293.15;291.277465799;290.879324152;291.875371344;293.15;291.959277869;292.035013681;293.15
2014-01-03 09:45:00;;;;;;;;;;;291.450159676;290.957565177;293.15;291.228913267;290.841249063;291.76809904;293.15;291.857444062;291.894311188;293.15
2014-01-03 10:00:00;;;;;;;;;;;291.397604207;290.919139418;292.600226088;291.183727033;290.805151662;291.681679769;293.15;291.774306588;291.788673872;293.15
2014-01-03 10:15:00;;;;;;;;;;;291.348540925;290.882683629;292.287750548;291.141429717;290.770841725;291.608489907;293.15;291.702928639;291.703582361;293.15
2014-01-03 10:30:00;;;;;;;;;;;291.30244194;290.847971399;292.09379615;291.101607586;290.738117065;291.544320658;293.15;291.639550559;291.631476487;292.63313443
2014-01-03 10:45:00;;;;;;;;;;;291.258813817;290.814726591;291.960302923;291.063845128;290.706720981;291.486624818;293.15;291.581929533;291.568127099;292.33881645
2014-01-03 11:00:00;;;;;;;;;;;291.217211989;290.782666499;291.859296119;291.027754343;290.676386588;291.433741373;292.654630631;291.528616195;291.510992032;292.155458172
2014-01-03 11:15:00;;;;;;;;;;;291.177183946;290.751462368;291.776834973;290.992925849;290.646798197;291.3844537;292.371742588;291.478543656;291.458367978;292.028331413
2014-01-03 11:30:00;;;;;;;;;;;291.138351466;290.720832657;291.705692937;290.959015574;290.617685209;291.337877881;292.194490851;291.430935087;291.409085889;291.931116834
2014-01-03 11:45:00;;;;;;;;;;;291.100525179;290.690664945;291.642035467;290.925861981;290.588944492;291.29347529;292.070292587;291.385328933;291.36242994;291.850928419
2014-01-03 12:00:00;;;;;;;;;;;291.063578541;290.660894985;291.583681639;290.893361741;290.560519785;291.250870073;291.974105894;291.341404971;291.317908148;291.781201264
2014-01-03 12:15:00;;;;;;;;;;;291.027511499;290.631573964;291.529398958;290.861534515;290.53246922;291.20987968;291.893837879;291.299020824;291.275258436;291.718512709
2014-01-03 12:30:00;;;;;;;;;;;290.992383641;290.60280425;291.478460988;290.830456896;290.50490127;291.170427471;291.823483628;291.258128813;291.234347817;291.660995228
2014-01-03 12:45:00;;;;;;;;;;;290.958157524;290.574584623;291.430301011;290.800106295;290.477820134;291.132372663;291.759824005;291.218608968;291.194994536;291.607455526
2014-01-03 13:00:00;;;;;;;;;;;290.92475302;290.546866037;291.384466258;290.770415704;290.45118161;291.095555615;291.70101151;291.180316519;291.157008567;291.557075642
2014-01-03 13:15:00;;;;;;;;;;;290.892069687;290.519575037;291.340584565;290.741296375;290.424916608;291.059813876;291.645897601;291.143099559;291.12020456;291.509257237
2014-01-03 13:30:00;;;;;;;;;;;290.859990066;290.492617856;291.298334843;290.712641356;290.398935314;291.024980986;291.593700146;291.106799019;291.08439855;291.463531101
2014-01-03 13:45:00;;;;;;;;;;;290.828376533;290.465877866;291.257423448;290.684322525;290.373124702;290.990880063;291.543833118;291.071243119;291.049400109;291.419501951
2014-01-03 14:00:00;;;;;;;;;;;290.79707952;290.439224265;291.217579018;290.656198954;290.347357257;290.957329657;291.495828209;291.036253847;291.015017161;291.376826044
2014-01-03 14:15:00;;;;;;;;;;;290.765780929;290.412355841;291.178386757;290.627960436;290.321334787;290.923985414;291.449131078;291.001489087;290.980896907;291.335035553
2014-01-03 14:30:00;;;;;;;;;;;290.734155602;290.38496273;291.139443512;290.599289051;290.294750201;290.890500251;291.403235604;290.966603129;290.946685466;291.293687597
2014-01-03 14:45:00;;;;;;;;;;;290.702057016;290.356912327;291.100538891;290.57004493;290.267473453;290.856709091;291.357852961;290.931431651;290.912212209;291.252541467
2014-01-03 15:00:00;;;;;;;;;;;290.669405928;290.328138106;291.061540574;290.540154965;290.239440375;290.822516787;291.312789535;290.895879823;290.877377392;291.211441335
2014-01-03 15:15:00;;;;;;;;;;;290.636034177;290.298483569;291.022235669;290.509456666;290.210496654;290.787741388;291.267783504;290.859765703;290.841995203;291.170155811
2014-01-03 15:30:00;;;;;;;;;;;290.601933528;290.267951205;290.982577739;290.477947044;290.1806468;290.752362568;291.222748635;290.823068762;290.806042033;291.128623685
2014-01-03 15:45:00;;;;;;;;;;;290.567463466;290.236910385;290.94289324;290.445990447;290.150262054;290.716729112;291.177978469;290.78613744;290.769863838;291.087159443
2014-01-03 16:00:00;;;;;;;;;;;290.533119748;290.205865992;290.903649052;290.414087143;290.119849037;290.681327232;291.133912245;290.749457509;290.733944364;291.046220128
2014-01-03 16:15:00;;;;;;;;;;;290.499272947;290.175197043;290.865190248;291.15;290.089788374;290.646518923;291.090871487;290.713390468;290.698643436;291.006142608
2014-01-03 16:30:00;;;;;;;;;;;290.465958447;290.144946735;290.827529494;291.15;290.060124761;290.612331812;291.048848544;290.677963418;290.663986753;290.966932619
2014-01-03 16:45:00;;;;;;;;;;;291.15;291.15;290.790511259;291.15;291.15;290.578623712;291.007670148;291.15;290.629830398;290.92842869
2014-01-03 17:00:00;;;;;;;;;;;291.15;291.15;290.753881596;291.15;291.15;290.545152665;290.967066706;291.15;290.595930857;291.15
2014-01-03 17:15:00;;;;;;;;;;;291.15;291.15;290.717525802;291.15;291.15;290.511814806;290.926909589;291.15;291.15;291.15
2014-01-03 17:30:00;;;;;;;;;;;291.15;291.15;290.681510406;291.15;291.15;291.15;290.887252835;291.15;291.15;291.15
2014-01-03 17:45:00;;;;;;;;;;;291.15;291.15;290.645853613;291.15;291.15;291.15;290.848103368;291.15;291.15;291.15
2014-01-03 18:00:00;;;;;;;;;;;291.15;291.15;290.610549294;291.15;291.15;291.15;290.809444814;291.15;291.15;291.15
2014-01-03 18:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;290.771251664;291.15;291.15;291.15
2014-01-03 18:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;290.733495687;291.15;291.15;291.15
2014-01-03 18:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-03 19:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-03 19:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-03 19:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-03 19:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-03 20:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-03 20:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.150864806
2014-01-03 20:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.157101966
2014-01-03 20:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.165157533
2014-01-03 21:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.173463756
2014-01-03 21:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.181652781
2014-01-03 21:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.189596528
2014-01-03 21:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.196867572
2014-01-03 22:00:00;;;;;;;;;;;293.15;291.15;291.15;291.15;293.15;291.15;291.15;291.15;291.15;291.202850025
2014-01-03 22:15:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;291.15;291.15;291.206779609
2014-01-03 22:30:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;291.15;291.15;291.208458566
2014-01-03 22:45:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;293.15;291.15;291.208351316
2014-01-03 23:00:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;293.15;291.15;291.207312542
2014-01-03 23:15:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;293.15;291.15;291.206234773
2014-01-03 23:30:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;293.15;293.15;291.15;291.205258977
2014-01-03 23:45:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;293.15;293.15;291.15;291.203920218
2014-01-04 00:00:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-04 00:15:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-04 00:30:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-04 00:45:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-04 01:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 01:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 01:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 01:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 02:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 02:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 02:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 02:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 03:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 03:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 03:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 03:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 04:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 04:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 04:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 04:45:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 05:00:00;;;;;;;;;;;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
2014-01-04 05:15:00;;;;;;;;;;;293.15;293.15;293.15;293.15;292.513513652;293.15;293.15;293.15;293.15;293.15
2014-01-04 05:30:00;;;;;;;;;;;293.15;293.15;293.15;293.15;292.147959632;293.15;293.15;293.15;293.15;293.15
2014-01-04 05:45:00;;;;;;;;;;;293.15;292.519344391;293.15;293.15;291.917203322;293.15;293.15;293.15;293.15;293.15
2014-01-04 06:00:00;;;;;;;;;;;293.15;292.156989707;293.15;293.15;291.754396408;293.15;293.15;293.15;293.15;293.15
2014-01-04 06:15:00;;;;;;;;;;;293.15;291.928077098;293.15;293.15;291.627641194;293.15;293.15;293.15;293.15;293.15
2014-01-04 06:30:00;;;;;;;;;;;293.15;291.766467196;293.15;293.15;291.521401495;293.15;293.15;293.15;293.15;293.15
2014-01-04 06:45:00;;;;;;;;;;;293.15;291.640601504;293.15;293.15;291.427825479;293.15;293.15;293.15;293.15;293.15
2014-01-04 07:00:00;;;;;;;;;;;293.15;291.535079657;293.15;292.511041631;291.342746032;293.15;293.15;293.15;293.15;293.15
2014-01-04 07:15:00;;;;;;;;;;;293.15;291.442113805;293.15;292.143264714;291.263811685;293.15;293.15;293.15;293.15;293.15
2014-01-04 07:30:00;;;;;;;;;;;292.558177373;291.357568372;293.15;291.910588161;291.189600195;293.15;293.15;293.15;293.15;293.15
2014-01-04 07:45:00;;;;;;;;;;;292.217370561;291.279183464;293.15;291.746891726;291.11926399;293.15;293.15;293.15;293.15;293.15
2014-01-04 08:00:00;;;;;;;;;;;292.00162127;291.205770289;293.15;291.620586576;291.052389296;293.15;293.15;293.15;293.15;293.15
2014-01-04 08:15:00;;;;;;;;;;;291.849631235;291.137347552;293.15;291.516899695;290.989446566;293.15;293.15;293.15;293.15;293.15
2014-01-04 08:30:00;;;;;;;;;;;291.732941988;291.074405251;293.15;291.428886049;290.931205933;293.15;293.15;293.15;293.15;293.15
2014-01-04 08:45:00;;;;;;;;;;;291.637860752;291.017133648;293.15;291.35283253;290.878041586;292.530487203;293.15;292.573133446;293.15;293.15
2014-01-04 09:00:00;;;;;;;;;;;291.557143986;290.965130192;293.15;291.286174827;290.829677702;292.1796696;293.15;292.246332139;292.5408894;293.15
2014-01-04 09:15:00;;;;;;;;;;;291.486267571;290.91737414;293.15;291.226621692;290.78518428;291.963361029;293.15;292.044606249;292.196186951;293.15
2014-01-04 09:30:00;;;;;;;;;;;291.422551089;290.87307237;293.15;291.172587703;290.74383513;291.815917023;293.15;291.906206375;291.983666719;293.15
2014-01-04 09:45:00;;;;;;;;;;;291.364178996;290.831489656;293.15;291.122816493;290.704945578;291.705584231;293.15;291.801466728;291.838609844;293.15
2014-01-04 10:00:00;;;;;;;;;;;291.309832942;290.791967878;292.579664321;291.076291752;290.66789643;291.616509048;293.15;291.71573718;291.729734457;293.15
2014-01-04 10:15:00;;;;;;;;;;;291.258789696;290.754213681;292.256168174;291.032465361;290.632424821;291.540683492;293.15;291.641744141;291.641727854;293.15
2014-01-04 10:30:00;;;;;;;;;;;291.210665272;290.718138962;292.055811111;290.991063225;290.59846691;291.473912719;293.15;291.575763796;291.56686452;292.614112111
2014-01-04 10:45:00;;;;;;;;;;;291.165171079;290.683668253;291.918077181;290.951871326;290.565966831;291.413805703;293.15;291.515719654;291.500994893;292.309610015
2014-01-04 11:00:00;;;;;;;;;;;291.122042291;290.650695843;291.813992211;290.91467903;290.534834944;291.358866298;292.63855715;291.460331986;291.441710435;292.12057729
2014-01-04 11:15:00;;;;;;;;;;;291.08101523;290.619080266;291.72930296;290.879264252;290.504943153;291.308064881;292.347512114;291.4087232;291.387483211;291.990105679
2014-01-04 11:30:00;;;;;;;;;;;291.041824374;290.588652062;291.656693201;290.845394752;290.476133275;291.260632645;292.166290061;291.360232733;291.337255823;291.890937852
2014-01-04 11:45:00;;;;;;;;;;;291.00419721;290.559215732;291.592171345;290.812825477;290.448219448;291.215950944;292.040168671;291.314319628;291.290232128;291.809657157
2014-01-04 12:00:00;;;;;;;;;;;290.967857884;290.530558266;291.533386148;290.781303778;290.420997001;291.173497195;291.943056361;291.270517295;291.245774148;291.739367979
2014-01-04 12:15:00;;;;;;;;;;;290.932529267;290.502454641;291.478827038;290.750572475;290.394248205;291.132813479;291.862209971;291.22840823;291.203345355;291.6763036
2014-01-04 12:30:00;;;;;;;;;;;290.89796891;290.474706265;291.42747071;290.720406533;290.367780914;291.093522004;291.791179242;291.187643776;291.162512394;291.618274648
2014-01-04 12:45:00;;;;;;;;;;;290.86399691;290.447170663;291.37861384;290.69064142;290.341458396;291.055339741;291.72655603;291.147961854;291.122951841;291.563943462
2014-01-04 13:00:00;;;;;;;;;;;290.830487123;290.419754034;291.331762295;290.661164692;290.315192008;291.018060737;291.666438549;291.109171503;291.08442773;291.512449735
2014-01-04 13:15:00;;;;;;;;;;;290.797281038;290.392326139;291.28648888;290.631830148;290.288856168;290.981463824;291.609625143;291.071062199;291.046696195;291.463141413
2014-01-04 13:30:00;;;;;;;;;;;290.764130684;290.364663967;291.242343538;290.602400948;290.262232101;290.94525113;291.555211107;291.033343557;291.009441941;291.415422134
2014-01-04 13:45:00;;;;;;;;;;;290.73076271;290.336516406;291.198897261;290.572613867;290.235072555;290.909109004;291.502481807;290.99570711;290.97233775;291.368762872
2014-01-04 14:00:00;;;;;;;;;;;290.696934356;290.307660652;291.155784963;290.542235388;290.207158264;290.872761671;291.450880934;290.9578806;290.935097137;291.322727404
2014-01-04 14:15:00;;;;;;;;;;;290.662400918;290.277870032;291.112664087;290.511029287;290.178265801;290.835937;291.399930751;290.919594205;290.897439402;291.276921008
2014-01-04 14:30:00;;;;;;;;;;;290.626967677;290.246966204;291.069260346;290.47880864;290.148219815;290.798417174;291.349257126;290.880631548;290.859139773;291.231030206
2014-01-04 14:45:00;;;;;;;;;;;290.590496144;290.214825619;291.025369543;290.445442145;290.116899515;290.760043994;291.298579526;290.840835247;290.820034324;291.184820772
2014-01-04 15:00:00;;;;;;;;;;;290.552849377;290.181325016;290.980799673;290.410799496;290.084184186;290.720663491;291.247645964;290.800051709;290.779964311;291.138077297
2014-01-04 15:15:00;;;;;;;;;;;290.513960786;290.14641037;290.935437364;290.374820245;290.050022163;290.680194208;291.196294868;290.758199537;290.738844233;291.090667877
2014-01-04 15:30:00;;;;;;;;;;;290.474008709;290.110271592;290.889420697;290.33768842;290.014605538;290.638801366;291.144624826;290.715443804;290.696835847;291.042715695
2014-01-04 15:45:00;;;;;;;;;;;290.433431762;290.073357973;290.843153235;290.299847915;289.978385626;290.59691191;291.093006495;290.672211153;290.654363092;290.99461216
2014-01-04 16:00:00;;;;;;;;;;;290.392743238;290.03619267;290.797117432;290.26181692;289.94188746;290.555028668;291.041894484;290.629004019;290.611926163;290.946829661
2014-01-04 16:15:00;;;;;;;;;;;290.35231873;289.999160407;290.751661497;291.15;289.905497506;290.513517792;290.99161312;290.586188099;290.569888878;290.89970796
2014-01-04 16:30:00;;;;;;;;;;;290.31224639;289.962357793;290.706849074;291.15;289.86931399;290.472458869;290.9422053;290.543842492;290.528328742;290.853303506
2014-01-04 16:45:00;;;;;;;;;;;291.15;291.15;290.662569651;291.15;291.15;290.431755674;290.893542297;291.15;290.487147657;290.807499593
2014-01-04 17:00:00;;;;;;;;;;;291.15;291.15;290.618617399;291.15;291.15;290.391215258;290.84540213;291.15;290.44615098;291.15
2014-01-04 17:15:00;;;;;;;;;;;291.15;291.15;290.574904072;291.15;291.15;290.350761061;290.797682116;291.15;291.15;291.15
2014-01-04 17:30:00;;;;;;;;;;;291.15;291.15;290.531490893;291.15;291.15;291.15;290.750430472;291.15;291.15;291.15
2014-01-04 17:45:00;;;;;;;;;;;291.15;291.15;290.488391077;291.15;291.15;291.15;290.703648638;291.15;291.15;291.15
2014-01-04 18:00:00;;;;;;;;;;;291.15;291.15;290.445594286;291.15;291.15;291.15;290.657315552;291.15;291.15;291.15
2014-01-04 18:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;290.611401606;291.15;291.15;291.15
2014-01-04 18:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;290.565874922;291.15;291.15;291.15
2014-01-04 18:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 19:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 19:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 19:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 19:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 20:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 20:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 20:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 20:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 21:00:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 21:15:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 21:30:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 21:45:00;;;;;;;;;;;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 22:00:00;;;;;;;;;;;293.15;291.15;291.15;291.15;293.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 22:15:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 22:30:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;291.15;291.15;291.15
2014-01-04 22:45:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;293.15;291.15;291.15
2014-01-04 23:00:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;293.15;291.15;291.15
2014-01-04 23:15:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;291.15;293.15;291.15;291.15
2014-01-04 23:30:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;293.15;293.15;291.15;291.15
2014-01-04 23:45:00;;;;;;;;;;;293.15;293.15;291.15;291.15;293.15;291.15;293.15;293.15;291.15;291.15
2014-01-05 00:00:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-05 00:15:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-05 00:30:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
2014-01-05 00:45:00;;;;;;;;;;;293.15;293.15;291.15;293.15;293.15;291.15;293.15;293.15;291.15;293.15
