 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
23 100000.0 150000.0 75000.0 152593238.11429206 141975476.85460788 405733.32633871905 402045.337604702 0.0 0.0 33669840.402105 36726205.0136422 1.2690470000000005 0.13802299999997558 185106266.02524912 177583639.05628496 751079.1648173793 715997.4743825041 701096.223302557 590193.3303001339
24 25000.0 50000.0 100000.0 177784854.59146932 169462154.56947193 317934.4992197363 314621.41283743345 0.0 0.0 8417460.100527173 9181551.253410755 1.4141800000000444 0.1379840000000172 185106266.02524912 177583639.05628496 778114.1675339635 745445.3537629284 681564.3862030994 581713.89529373
25 25000.0 100000.0 100000.0 177834016.45454293 169511449.67971078 367045.9519551301 363863.8177866312 0.0 0.0 8417460.100527173 9181551.253410755 1.217443000000003 0.14821700000004512 185106266.02524912 177583639.05628496 778164.5778722202 745498.0590461064 681548.3631095954 581698.3404698852
26 25000.0 150000.0 100000.0 177875164.82852465 169552730.43572575 408151.4490945685 405100.31127835886 0.0 0.0 8417460.100527173 9181551.253410755 1.2844780000000355 0.1491980000000126 185106266.02524912 177583639.05628496 778207.4547151559 745542.3215593487 681535.3957181425 581685.473219082
27 50000.0 50000.0 100000.0 169360679.07749462 160271649.25532395 320221.0476967949 315469.3923811269 0.0 0.0 16834920.20105317 18363102.506817758 1.2589780000000133 0.1481080000000361 185106266.02524912 177583639.05628496 769112.2056069261 735643.3134950962 684190.2401704364 584566.8010023732
28 50000.0 100000.0 100000.0 169409828.34454858 160320926.2706509 369331.08346124366 364693.63467761985 0.0 0.0 16834920.20105317 18363102.506817758 1.3516830000000368 0.16549600000001874 185106266.02524912 177583639.05628496 769151.436899274 735696.0865157663 684166.7519274737 584550.8258769994
29 50000.0 150000.0 100000.0 169450659.25965458 160362177.43021423 410123.63903301064 405906.219375181 0.0 0.0 16834920.20105317 18363102.506817758 1.424840999999958 0.1661229999999705 185106266.02524912 177583639.05628496 769189.79643348 735734.6613835881 684154.5795548157 584539.4686687078
30 75000.0 50000.0 100000.0 160942949.58214042 151088132.26302686 328925.9729272042 323309.7654204718 0.0 0.0 25252380.30158097 27544653.760240536 1.270659999999964 0.14007900000001428 185106266.02524912 177583639.05628496 760137.8855510524 725837.2015325173 686836.6659666321 587451.8617719804
31 75000.0 100000.0 100000.0 160992067.33325464 151137368.71387434 378036.4499771289 372499.88127621706 0.0 0.0 25252380.30158097 27544653.760240536 1.2904770000000099 0.14993700000002264 185106266.02524912 177583639.05628496 760145.1596140079 725883.5365357982 686784.4248019643 587431.4729688017
32 75000.0 150000.0 100000.0 161031760.94812888 151178090.70232034 417697.4119576032 413192.52705473814 0.0 0.0 25252380.30158097 27544653.760240536 1.2547899999999572 0.1383819999999787 185106266.02524912 177583639.05628496 760177.8125100153 725912.8792101961 686773.0864953245 587409.2760526965
33 100000.0 50000.0 100000.0 152528846.2228158 141910878.5733076 336929.5935051932 336008.115956853 0.0 0.0 33669840.402105 36726205.0136422 1.4289839999999572 0.1483559999999784 185106266.02524912 177583639.05628496 755491.0061762603 717436.4147114176 693065.0953460046 591484.6778647715
34 100000.0 100000.0 100000.0 152580355.46284202 141958577.17991814 392759.3714806317 385096.05923925585 0.0 0.0 33669840.402105 36726205.0136422 1.2096779999999399 0.13942199999996774 185106266.02524912 177583639.05628496 751170.4682242383 716047.0780488519 689421.8496677133 590280.2253443341
35 100000.0 150000.0 100000.0 152618302.44304994 141997635.83695573 430696.2071796261 424116.5419216247 0.0 0.0 33669840.402105 36726205.0136422 1.5077369999999632 0.1393419999999992 185106266.02524912 177583639.05628496 751180.6127344954 716085.252394199 689392.9573423049 590266.6523721057
36 25000.0 50000.0 125000.0 177808608.8033795 169483072.12424558 341595.53851094376 335456.6332923437 0.0 0.0 8417460.100527173 9181551.253410755 1.5186429999999973 0.1587949999999978 185106266.02524912 177583639.05628496 778207.3401539369 745527.6880628313 669851.5959602067 581782.8162158998
37 25000.0 100000.0 125000.0 177857771.85114497 169532367.33453184 390705.9405972422 384698.9840953471 0.0 0.0 8417460.100527173 9181551.253410755 1.3765280000000075 0.18988799999999628 185106266.02524912 177583639.05628496 778259.9858336837 745580.5475537367 669836.2292277743 581767.4554233436
38 25000.0 150000.0 125000.0 177898935.7006397 169573652.02788666 431828.5610332407 425939.5588380858 0.0 0.0 8417460.100527173 9181551.253410755 1.4044729999999959 0.1684799999999882 185106266.02524912 177583639.05628496 778301.2148929175 745624.6661878448 669823.0201403424 581754.4004380627
39 50000.0 50000.0 125000.0 169384274.42468518 160292498.4386204 343724.17925107235 336236.51600852434 0.0 0.0 16834920.20105317 18363102.506817758 1.363268000000005 0.1776610000000005 185106266.02524912 177583639.05628496 769204.4212449655 735725.3731297901 672477.2230069309 584635.4896643184
40 50000.0 100000.0 125000.0 169433429.61350524 160341777.81054658 392826.77343370725 385462.8735485787 0.0 0.0 16834920.20105317 18363102.506817758 1.3689650000000029 0.1671959999999899 185106266.02524912 177583639.05628496 769257.0158836852 735778.3875261768 672461.7862775435 584619.9851614181
41 50000.0 150000.0 125000.0 169474449.5152479 160383040.58807594 433818.89270399854 426686.5206415743 0.0 0.0 16834920.20105317 18363102.506817758 1.3393199999999865 0.20035799999999426 185106266.02524912 177583639.05628496 769284.7983569476 735817.5179734321 672442.3657935557 584607.9875500688
42 75000.0 50000.0 125000.0 160965909.99122974 151108397.71824616 351796.67522378603 343495.52780786407 0.0 0.0 25252380.30158097 27544653.760240536 1.3001740000000268 0.17571900000001506 185106266.02524912 177583639.05628496 760227.5923445873 725916.8943529382 675121.7943572071 587518.715692618
43 75000.0 100000.0 125000.0 161015040.2286041 151157638.75409442 400874.4072210133 392683.842481459 0.0 0.0 25252380.30158097 27544653.760240536 1.4985429999999837 0.16629100000000108 185106266.02524912 177583639.05628496 760280.0977212881 725969.6155452916 675106.3585132641 587502.7624240856
44 75000.0 150000.0 125000.0 161055558.85450152 151198677.84130648 441398.54542131186 433697.25419785106 0.0 0.0 25252380.30158097 27544653.760240536 1.309733000000051 0.16858000000001994 185106266.02524912 177583639.05628496 760274.585419297 725995.2910614079 675060.8509355304 587477.9088050987
45 100000.0 50000.0 125000.0 152552318.46460566 141930821.93572497 363249.9674984224 357271.1993841984 0.0 0.0 33669840.402105 36726205.0136422 1.301905999999974 0.13878599999998187 185106266.02524912 177583639.05628496 752642.8739726716 716116.6936933271 678925.3002775866 590399.6385252803
46 100000.0 100000.0 125000.0 152602201.16545734 141978535.5648241 414469.89713278646 404930.4296006354 0.0 0.0 33669840.402105 36726205.0136422 1.2547910000000115 0.15309799999999996 185106266.02524912 177583639.05628496 751305.6451899301 716171.0925900842 677760.2001682166 590379.0998856277
47 100000.0 150000.0 125000.0 152641725.08680218 142018212.9563411 454023.90882663283 444611.5858382061 0.0 0.0 33669840.402105 36726205.0136422 1.3269120000000498 0.16577400000005582 185106266.02524912 177583639.05628496 751275.5548387308 716167.3278905351 677681.3349273646 590334.7928298479
