 A VSTC VWat E_backup_full E_backup_repr E_loss_stor_full E_loss_stor_repr E_curt_full E_curt_repr E_sol_full E_sol_repr t_repr t_comp E_demand_full E_demand_repr E_net_loss_full E_net_loss_repr E_net_pump_full E_net_pump_repr
15 50000.0 50000.0 75000.0 169335559.67780578 160515480.18011627 295199.9873383696 322891.8482936289 0.0 0.0 16834920.20105317 17345867.46588759 3.6217870000000403 0.4245140000000447 185106266.02524912 176804386.8688217 769013.8662764345 734068.9288897271 695896.1488629236 640640.5290736184
16 50000.0 100000.0 75000.0 169384426.86238256 160562863.51385695 344033.88458223856 370229.34036623343 0.0 0.0 16834920.20105317 17345867.46588759 3.559315999999967 0.4258909999999787 185106266.02524912 176804386.8688217 769047.1536113103 734114.7705617634 695871.0878623186 640646.6900433294
17 50000.0 150000.0 75000.0 169425246.4162354 160602721.73428938 384812.12813040963 410057.3420104175 0.0 0.0 16834920.20105317 17345867.46588759 3.3570159999999305 0.42018799999993917 185106266.02524912 176804386.8688217 769088.4639159973 734144.9893531103 695859.0642173407 640728.4078566594
18 75000.0 50000.0 75000.0 160918888.42821988 151842717.52901757 304966.7868859637 326706.85665588034 0.0 0.0 25252380.30158097 26018801.198826063 3.4538780000000315 0.4243700000000672 185106266.02524912 176804386.8688217 760035.9176706894 730425.0023757135 698542.518220949 651338.8485602228
19 75000.0 100000.0 75000.0 160966663.46885583 151889409.64303842 352740.30519024783 378989.982257697 0.0 0.0 25252380.30158097 26018801.198826063 3.2745029999999815 0.4137269999999944 185106266.02524912 176804386.8688217 760037.4400034075 724833.9907914515 698488.0740709079 645789.9862217252
20 75000.0 150000.0 75000.0 161006331.73245904 151928181.5741901 392370.6774649016 417720.3650487004 0.0 0.0 25252380.30158097 26018801.198826063 3.55226899999991 0.41971799999998893 185106266.02524912 176804386.8688217 760075.3313330237 724875.5391452921 698476.865616476 645762.8943350961
21 100000.0 50000.0 75000.0 152506430.65471637 144847120.80791122 311672.95673720265 326648.95658988523 0.0 1664642.3227831693 33669840.402105 33027092.60898102 3.5262440000000197 0.41054699999995137 185106266.02524912 176804386.8688217 758332.0748425692 743177.5914940225 707194.437693019 689372.9179617183
22 100000.0 100000.0 75000.0 152554110.0865121 143224347.86694852 365211.0783878729 382403.5976789634 0.0 0.0 33669840.402105 34691734.931763485 3.29530699999998 0.4108249999999316 185106266.02524912 176804386.8688217 752473.3849873709 729292.3322372274 702287.9774352086 665733.2096398971
23 100000.0 150000.0 75000.0 152593238.11429206 143270441.29680243 405733.32633871905 435559.6447461228 0.0 0.0 33669840.402105 34691734.931763485 3.5305009999999584 0.41166599999996834 185106266.02524912 176804386.8688217 751079.1648173793 722229.7150292487 701096.223302557 656092.6554567899
24 25000.0 50000.0 100000.0 177784854.59146932 169221576.02612463 317934.4992197363 346640.04640195746 0.0 0.0 8417460.100527173 8672933.73294192 3.3819750000000113 0.42437100000006467 185106266.02524912 176804386.8688217 778114.1675339635 743482.8438426328 681564.3862030994 619606.4519897291
25 25000.0 100000.0 100000.0 177834016.45454293 169270046.17086163 367045.9519551301 395074.95391776325 0.0 0.0 8417460.100527173 8672933.73294192 3.614778000000001 0.41689499999995405 185106266.02524912 176804386.8688217 778164.5778722202 743518.081060237 681548.3631095954 619581.2131999579
26 25000.0 150000.0 100000.0 177875164.82852465 169310458.63390678 408151.4490945685 435450.0346421057 0.0 0.0 8417460.100527173 8672933.73294192 3.584259999999972 0.42014800000004016 185106266.02524912 176804386.8688217 778207.4547151559 743555.4633854621 681535.3957181425 619567.8913678402
27 50000.0 50000.0 100000.0 169360679.07749462 160544809.7011993 320221.0476967949 352097.89261580736 0.0 0.0 16834920.20105317 17345867.46588759 3.3860389999999825 0.4376829999999927 185106266.02524912 176804386.8688217 769112.2056069261 734192.4056416615 684190.2401704364 622315.3892752862
28 50000.0 100000.0 100000.0 169409828.34454858 160592571.56520307 369331.08346124366 399806.8828941008 0.0 0.0 16834920.20105317 17345867.46588759 3.537229000000025 0.42394500000000335 185106266.02524912 176804386.8688217 769151.436899274 734245.279384921 684166.7519274737 622292.2010365465
29 50000.0 150000.0 100000.0 169450659.25965458 160632808.34222305 410123.63903301064 440017.43775447685 0.0 0.0 16834920.20105317 17345867.46588759 3.3670640000000276 0.4177240000000211 185106266.02524912 176804386.8688217 769189.79643348 734271.5014921051 684154.5795548157 622278.8033223754
30 75000.0 50000.0 100000.0 160942949.58214042 151875105.32020116 328925.9729272042 358502.0425701999 0.0 0.0 25252380.30158097 26018801.198826063 3.6257960000000367 0.4403780000000097 185106266.02524912 176804386.8688217 760137.8855510524 731017.6076252575 686836.6659666321 631293.3366198884
31 75000.0 100000.0 100000.0 160992067.33325464 151923457.7266498 378036.4499771289 412910.84984336764 0.0 0.0 25252380.30158097 26018801.198826063 3.5393150000001015 0.42499400000008336 185106266.02524912 176804386.8688217 760145.1596140079 724961.2068083102 686784.4248019643 626226.0176579981
32 75000.0 150000.0 100000.0 161031760.94812888 151961856.31892237 417697.4119576032 451268.67659088323 0.0 0.0 25252380.30158097 26018801.198826063 3.2813830000000053 0.4155640000000176 185106266.02524912 176804386.8688217 760177.8125100153 725001.9723426842 686773.0864953245 626214.1926524179
33 100000.0 50000.0 100000.0 152528846.2228158 143477662.6481253 336929.5935051932 350595.642031703 0.0 276519.734472912 33669840.402105 34415215.19729205 3.491086999999993 0.4229259999999613 185106266.02524912 176804386.8688217 755491.0061762603 737895.3345677669 693065.0953460046 688340.3093035242
34 100000.0 100000.0 100000.0 152580355.46284202 143247444.4995969 392759.3714806317 410504.7296039102 0.0 0.0 33669840.402105 34691734.931763485 3.2394160000000056 0.40360800000007657 185106266.02524912 176804386.8688217 751170.4682242383 724287.832943613 689421.8496677133 648512.7118911793
35 100000.0 150000.0 100000.0 152618302.44304994 143302577.17714554 430696.2071796261 469280.3321370213 0.0 0.0 33669840.402105 34691734.931763485 3.6537100000000464 0.41823199999998906 185106266.02524912 176804386.8688217 751180.6127344954 720644.9079444626 689392.9573423049 637362.8313421382
36 25000.0 50000.0 125000.0 177808608.8033795 169244437.07329002 341595.53851094376 369406.7674884128 0.0 0.0 8417460.100527173 8672933.73294192 3.5770040000001018 0.4254840000000968 185106266.02524912 176804386.8688217 778207.3401539369 743577.1699142403 669851.5959602067 607890.5732229234
37 25000.0 100000.0 125000.0 177857771.85114497 169293087.72635993 390705.9405972422 418010.4446202628 0.0 0.0 8417460.100527173 8672933.73294192 3.3333300000000463 0.42533400000002075 185106266.02524912 176804386.8688217 778259.9858336837 743624.1458548647 669836.2292277743 607873.8225943384
38 25000.0 150000.0 125000.0 177898935.7006397 169333749.19126594 431828.5610332407 458644.119017337 0.0 0.0 8417460.100527173 8672933.73294192 3.5554220000000214 0.4332800000000816 185106266.02524912 176804386.8688217 778301.2148929175 743651.9363616186 669823.0201403424 607857.754374472
39 50000.0 50000.0 125000.0 169384274.42468518 160566900.22379833 343724.17925107235 374075.2346851248 0.0 0.0 16834920.20105317 17345867.46588759 3.3410590000000866 0.4362020000000939 185106266.02524912 176804386.8688217 769204.4212449655 734305.5861729223 672477.2230069309 610604.2360095616
40 50000.0 100000.0 125000.0 169433429.61350524 160615357.4602085 392826.77343370725 422489.2028337847 0.0 0.0 16834920.20105317 17345867.46588759 3.6048450000000685 0.4178870000000643 185106266.02524912 176804386.8688217 769257.0158836852 734348.8544388829 672461.7862775435 610585.9402230456
41 50000.0 150000.0 125000.0 169474449.5152479 160655761.34456554 433818.89270399854 462877.19046205125 0.0 0.0 16834920.20105317 17345867.46588759 3.612213999999881 0.43707999999992353 185106266.02524912 176804386.8688217 769284.7983569476 734364.7511699542 672442.3657935557 610562.5367989427
42 75000.0 50000.0 125000.0 160965909.99122974 151894753.1891945 351796.67522378603 381304.25141798746 0.0 0.0 25252380.30158097 26018801.198826063 3.368374999999901 0.42829699999992954 185106266.02524912 176804386.8688217 760227.5923445873 727863.2677441416 675121.7943572071 616903.368118213
43 75000.0 100000.0 125000.0 161015040.2286041 151943197.93058202 400874.4072210133 432552.32105304656 0.0 0.0 25252380.30158097 26018801.198826063 3.563613000000032 0.41228799999998955 185106266.02524912 176804386.8688217 760280.0977212881 725059.9395205932 675106.3585132641 613952.5735277461
44 75000.0 150000.0 125000.0 161055558.85450152 151984188.48499322 441398.54542131186 473498.2784001361 0.0 0.0 25252380.30158097 26018801.198826063 3.307115000000067 0.4193280000000641 185106266.02524912 176804386.8688217 760274.585419297 725104.536590873 675060.8509355304 613298.0285111546
45 100000.0 50000.0 125000.0 152552318.46460566 143224462.11388332 363249.9674984224 381957.62429187284 0.0 0.0 33669840.402105 34691734.931763485 3.5541520000000446 0.41727800000001025 185106266.02524912 176804386.8688217 752642.8739726716 729852.5525570711 678925.3002775866 644623.0693466737
46 100000.0 100000.0 125000.0 152602201.16545734 143270547.2421063 414469.89713278646 436144.0976583522 0.0 0.0 33669840.402105 34691734.931763485 3.524103999999852 0.4201379999999517 185106266.02524912 176804386.8688217 751305.6451899301 721751.2073950433 677760.2001682166 632362.3173705225
47 100000.0 150000.0 125000.0 152641725.08680218 143331003.31848413 454023.90882663283 499116.44556945725 0.0 0.0 33669840.402105 34691734.931763485 3.3498759999999947 0.426633000000038 185106266.02524912 176804386.8688217 751275.5548387308 719234.9358646213 677681.3349273646 620024.0175069779
