;0_AExt [S, W, N, E];0_AFloor;0_AInt;0_ARoof;0_ATransparent [S, W, N, E];0_AWin [S, W, N, E];0_CExt;0_CFloor;0_CInt;0_CRoof;0_RExt;0_RExtRem;0_RFloor;0_RFloorRem;0_RInt;0_RRoof;0_RRoofRem;0_RWin;0_VAir;0_alphaExt;0_alphaFloor;0_alphaInt;0_alphaRad;0_alphaRoof;0_alphaWin;0_gWin;0_mSenFac;0_nExt;0_nFloor;0_nInt;0_nOrientations;0_nPorts;0_nRoof;0_ratioWinConRad
Koerweg_24_1587027;[94.571678752565333, 46.866182243717596, 100.07183546457028, 47.4347309924988];228.582458496;462.700569116;274.12955538200004;[23.642919688141333, 11.716545560929399, 24.447185203400139, 4.4099040170250987];[23.642919688141333, 11.716545560929399, 24.447185203400139, 4.4099040170250987];45530276.0787;79626995.5309;43878912.1953;12151697.4517;0.000115887590443;0.00494269651354;0.000199951834332;0.005931696721770001;0.00011475405685400003;2.34045819278e-05;0.005033293789239999;0.0021758780878899995;1218.90785997;2.7;1.7;2.32447389681;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_67_4753702;[91.44378469380348, 39.277940871233454, 91.257283956186427, 36.880928028171468];120.13174057;554.101621509;136.946836311;[22.86094617345087, 5.3753371900176621, 22.814320989046607, 9.2202320070428669];[22.86094617345087, 5.3753371900176621, 22.814320989046607, 9.2202320070428669];40789727.375;41848047.4505;51666485.5525;6070620.5848699985;0.000129355951278;0.00551713265367;0.000380461330666;0.0112866242783;9.14568714423e-05;4.68494768524e-05;0.0100752571269;0.00231832511692;785.899715676;2.7;1.7;2.16717051079;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_107_1586980;[91.001579920533516, 41.776764447274473, 128.68040518199058, 45.268860413825053];164.363685608;578.589639993;216.350198397;[22.750394980133379, 7.4042167083474784, 30.561718068918392, 10.755806271672959];[22.750394980133379, 7.4042167083474784, 30.561718068918392, 10.755806271672959];48332452.3186;57256302.804;54317431.4335;9590436.72207;0.000109168762061;0.0046561332198;0.000278075304186;0.008249278511250001;8.93001140293e-05;2.96551040179e-05;0.00637750553859;0.00195499115478;917.321353028;2.7;1.7;2.23012979971;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_1416_4752874;[50.009536271786942, 38.967903514233491, 71.991439880289732, 39.009999241183458];177.28206253099998;199.978878907;175.35308778900003;[12.077260093788233, 9.2500282766499691, 17.997859970072433, 9.2239377082167895];[12.077260093788233, 9.2500282766499691, 17.997859970072433, 9.2239377082167895];31511573.512;61756436.1399;24145550.9092;7773104.461739998;0.000167443050248;0.00714157726047;0.000257812218676;0.00764816135576;0.000290812035285;3.65883927033e-05;0.00786855028303;0.00287806434934;716.628847652;2.7;1.7;2.7;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_58_1589346;[78.417956428578606, 46.04762927364991, 60.581661599892271, 46.745119709631631];104.41271209700001;607.560860664;135.393515306;[19.604489107144651, 11.511907318412478, 14.950115409442411, 7.8983618713677721];[19.604489107144651, 11.511907318412478, 14.950115409442411, 7.8983618713677721];36524568.257;36372303.519;56126673.9996;6001764.50375;0.000144461501909;0.00616139622108;0.000437738671417;0.012985792558;8.11044246568e-05;4.73869640158e-05;0.0101908469208;0.00258922858803;775.1577508639999;2.7;1.7;2.08151300062;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_17_1586615;[83.004307207656012, 47.180636289333833, 76.941710513031964, 43.928873915149936];439.739543915;681.9591534130001;519.116539921;[20.751076801914003, 11.133222065376513, 19.235427628257991, 10.982218478787484];[20.751076801914003, 11.133222065376513, 19.235427628257991, 10.982218478787484];39559951.366;153183839.777;62907754.6352;23011554.2504;0.000133377160608;0.00568864038161;0.00010393762058700002;0.00308337478054;7.19276533049e-05;1.23592433382e-05;0.0026579283888;0.00224996807761;1302.60052273;2.7;1.7;2.06813865855;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_39_1586936;[104.29370484241602, 52.290938189771538, 98.514235945730832, 55.264499943236139];94.1387023926;581.12511293;108.86615309700001;[26.073426210604005, 9.9939938144058793, 24.628558986432708, 13.816124985809035];[26.073426210604005, 9.9939938144058793, 24.628558986432708, 13.816124985809035];48905356.8243;32793338.929;54578596.1089;4825851.60626;0.000107889898563;0.00460158868983;0.000485512129559;0.0144030221923;8.901560061100001e-05;5.89337223302e-05;0.012674045599200002;0.00187523081827;778.609154505;2.7;1.7;2.23407325207;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_20_1587119;[79.967444837168316, 68.878025040105172, 93.842612838632732, 57.943035950726944];157.082782745;928.962249648;211.58281246299998;[19.991861209292079, 16.705193176773918, 23.460653209658183, 13.506590531718391];[19.991861209292079, 16.705193176773918, 23.460653209658183, 13.506590531718391];47371800.7002;54719990.8599;85276398.2689;9379106.60326;0.000111382592787;0.00475055483449;0.000290964299675;0.00863163865586;5.19877810924e-05;3.03232931025e-05;0.00652120355378;0.00189681293791;1209.19739016;2.7;1.7;2.02362038262;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_6_1588967;[62.221723254552273, 104.08350298038354, 57.270133968982151, 124.01209293737116];249.396419525;614.48540236;265.948878018;[15.132845425125227, 21.982041830270667, 7.8118672179015336, 29.332857858079784];[15.132845425125227, 21.982041830270667, 7.8118672179015336, 29.332857858079784];54770922.0161;86877565.8185;57907748.997;11789061.9229;9.63356794582e-05;0.004108792193949999;0.00018326438671200005;0.005436653109520001;8.49719976636e-05;2.41245147773e-05;0.00518811960718;0.00188160682992;1342.67008422;2.7;1.7;2.26565616011;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_50_1588537;[69.974214690424461, 36.150574538048588, 70.412423738720648, 35.994044731440994];119.325801849;451.18286139699995;136.46066631;[17.493553672606115, 9.0376436345121469, 17.603105934680162, 8.9985111828602484];[17.493553672606115, 9.0376436345121469, 17.603105934680162, 8.9985111828602484];33489508.4279;41567297.6531;42087630.2294;6049069.49471;0.00015755364096599998;0.0067197862076600005;0.000383031005567;0.0113628552979;0.00011245656486299997;4.70163880278e-05;0.0101111523625;0.00262977587886;749.085327025;2.7;1.7;2.1710534816;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
