;0_AExt [S, W, N, E];0_AFloor;0_AInt;0_ARoof;0_ATransparent [S, W, N, E];0_AWin [S, W, N, E];0_CExt;0_CFloor;0_CInt;0_CRoof;0_RExt;0_RExtRem;0_RFloor;0_RFloorRem;0_RInt;0_RRoof;0_RRoofRem;0_RWin;0_VAir;0_alphaExt;0_alphaFloor;0_alphaInt;0_alphaRad;0_alphaRoof;0_alphaWin;0_gWin;0_mSenFac;0_nExt;0_nFloor;0_nInt;0_nOrientations;0_nPorts;0_nRoof;0_ratioWinConRad
Hengelhoefstraat_24_1588542;[84.869052989181455, 30.09380554033504, 84.991183098442974, 29.986418155434595];90.73865127559999;592.895064886;115.891625498;[21.217263247295364, 7.5229344859922058, 21.247795774610744, 7.4966045388586489];[21.217263247295364, 7.5229344859922058, 21.247795774610744, 7.4966045388586489];36232754.8861;31608926.7179;54809548.8267;5137278.8617400015;0.000145624973965;0.0062110192157;0.000503704664219;0.0149427151567;8.32882087992e-05;5.53610980102e-05;0.0119057316059;0.00243069271592;731.683338487;2.7;1.7;2.08782657067;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_138_1586871;[28.260843557456987, 36.421732383413939, 33.24468023990606, 36.20721748073553];115.261714935;134.134473662;133.504193595;[7.0652108893642467, 9.1054330958534848, 8.311170059976515, 9.0518043701838824];[7.0652108893642467, 9.1054330958534848, 8.311170059976515, 9.0518043701838824];21136173.7318;40151567.7118;16195464.1419;5918014.082230002;0.000249638087476;0.0106472599862;0.000396536542061;0.0117635055185;0.0004335668765940001;4.80575738108e-05;0.0103350655241;0.00416678546345;494.16829896400003;2.7;1.7;2.7;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_120_1589386;[77.802963136654185, 62.012024787015598, 77.757686851956464, 59.813120518687143];183.19980239900002;1010.18500489;237.09363834099997;[19.450740784163546, 15.503006196753899, 19.439421712989116, 14.953280129671786];[19.450740784163546, 15.503006196753899, 19.439421712989116, 14.953280129671786];43708930.2998;63817888.4891;92234218.0308;10509958.1723;0.000120716612161;0.005148658072649999;0.00024948434045299995;0.007401109618910002;4.69628190714e-05;2.70605642676e-05;0.005819534417739999;0.00201491779493;1423.42320358;2.7;1.7;1.97458910393;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_144_1589382;[66.330706243783141, 78.35314959206832, 50.879746165868923, 67.351456667273752];150.571460724;865.200901565;196.168428455;[16.582676560945785, 19.58828739801708, 12.719936541467231, 16.837864166818438];[16.582676560945785, 19.58828739801708, 12.719936541467231, 16.837864166818438];41428711.0915;52451763.3987;79251403.0272;8695813.148810001;0.000127360804813;0.00543203809402;0.000303546778737;0.00900490579819;5.54247166299e-05;3.27060153781e-05;0.00703362207373;0.00212581804112;1170.00896315;2.7;1.7;2.0038774673;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_123_1588444;[89.558875744661492, 56.951377360005225, 105.01011880802506, 59.888518263046343];155.432609558;933.139328408;204.430743328;[22.389718936165373, 14.237844340001306, 26.252529702006264, 14.972129565761586];[22.389718936165373, 14.237844340001306, 26.252529702006264, 14.972129565761586];49070102.7462;54145150.8924;85754704.9275;9062067.52967;0.000107527673505;0.00458613950737;0.000294053365008;0.00872327771868;5.19407367801e-05;3.13841623492e-05;0.006749349760659999;0.0017947771969;1333.7387345;2.7;1.7;2.0337217505400003;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_41_1586921;[36.856269389076743, 81.880487239776542, 44.531999686163473, 81.805957258956425];134.098770142;781.46979414;163.791152015;[9.2140673472691859, 20.470121809944136, 11.132999921540868, 20.199558376600038];[9.2140673472691859, 20.470121809944136, 11.132999921540868, 20.199558376600038];38617527.4854;46713480.2951;71658227.0293;7260583.492289999;0.00013663210284399995;0.00582746621776;0.000340834459736;0.0101110682692;6.15789335714e-05;3.91711491056e-05;0.008423987325189999;0.00228998430066;938.969139173;2.7;1.7;2.01360740417;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_147_1588559;[47.602439132781093, 59.161695843889028, 46.924326953515447, 61.23241746720894];118.242237091;451.40535358;144.717568725;[11.900609783195273, 14.790423960972257, 11.731081738378862, 15.308104366802235];[11.900609783195273, 14.790423960972257, 11.731081738378862, 15.308104366802235];33866051.892;41189836.4658;42131432.1634;6415083.9505;0.000155801863288;0.00664507151741;0.000386541078695;0.0114669838213;0.000112579986492;4.43338545161e-05;0.00953425766279;0.0026005364233;818.872492484;2.7;1.7;2.17611504315;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_79_1589072;[58.487144281426154, 17.07200319221036, 54.633913610518171, 141.4362056986507];154.21511077899999;1068.9952641;172.54542483900002;[10.767345421094786, 4.2637907936306414, 13.658478402629543, 35.359051424662674];[10.767345421094786, 4.2637907936306414, 13.658478402629543, 35.359051424662674];42801848.1501;53721033.6155;97383631.2462;7648645.53333;0.000123274910197;0.005257771487939999;0.000296374860036;0.00879214632644;4.40396321544e-05;3.71837598344e-05;0.00799658750637;0.0021815816376;1453.7382522;2.7;1.7;1.954097727;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_146_1586614;[44.690753972629331, 41.021505618946513, 44.357424924150443, 41.047124433397613];191.03457260099998;171.116808949;212.50850615599998;[11.172688493157333, 10.255376404736628, 11.089356231037611, 10.261781108349403];[11.172688493157333, 10.255376404736628, 11.089356231037611, 10.261781108349403];26963647.0301;66547140.8386;20660729.9955;9420141.03195;0.000195685471668;0.008346138657859999;0.000239252409918;0.007097572974630002;0.0003398629576270001;3.01912038902e-05;0.00649279698734;0.00326624589619;879.423567467;2.7;1.7;2.7;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_28_1588432;[45.852990081466025, 45.314968548048682, 47.117740318416701, 45.216377607014586];171.693576813;526.88923018;242.230347333;[11.463247520366506, 11.328742137012171, 10.197498596689183, 11.304094401753646];[11.463247520366506, 11.328742137012171, 10.197498596689183, 11.304094401753646];28915249.4831;59809679.9006;48497850.5273;10737659.7548;0.000182477899423;0.007782825355399999;0.00026620379586099994;0.00789710276229;9.24596914222e-05;2.64867210422e-05;0.00569612603765;0.00315457421532;935.781925837;2.7;1.7;2.04827448739;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_80_1588552;[66.292483904863332, 52.946795552757273, 61.682597325555662, 53.303703119360662];132.379516602;763.7436463089999;183.18797588;[16.573120976215833, 13.236698888189318, 15.41953062197387, 13.325925779840166];[16.573120976215833, 13.236698888189318, 15.41953062197387, 13.325925779840166];36907980.5818;46114576.0972;69979574.9638;8120411.739569998;0.00014296078798700006;0.00609738959671;0.000345260981803;0.0102423838259;6.28511489008e-05;3.50235194583e-05;0.00753201503496;0.00238624770746;990.3983498160001;2.7;1.7;2.00668088832;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_23_1587131;[70.823588281504811, 58.468837144240538, 71.544492176866129, 58.780213529933782];159.622180939;898.105854887;195.39916498;[17.705897070376203, 14.617209286060135, 17.886123044216532, 14.695053382483446];[17.705897070376203, 14.617209286060135, 17.886123044216532, 14.695053382483446];40909041.7815;55604593.5102;82131711.0306;8661713.005889999;0.00012897867457100002;0.00550104150658;0.000286335405291;0.008494319597320001;5.31067027534e-05;3.28347751048e-05;0.0070613126146;0.00215282239874;1170.61398143;2.7;1.7;1.98907186132;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_114_1586874;[63.954195652502058, 37.180099694805328, 64.137180066990865, 33.533158568859953];143.08347702;484.971588024;185.371785731;[15.988548913125515, 9.295024923701332, 16.034295016747716, 8.3832896422149883];[15.988548913125515, 9.295024923701332, 16.034295016747716, 8.3832896422149883];31326542.4454;49843314.5754;44940682.8848;8217216.32003;0.000168432057134;0.00718375917888;0.000319432284037;0.00947615928793;0.000102577534325;3.46109177967e-05;0.007443282606959999;0.00281135084129;838.174504407;2.7;1.7;2.10993047612;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_157_4753022;[73.601161948205515, 79.338410141315023, 75.829129480818068, 86.050606316419234];161.342857361;532.338221156;161.34951844;[18.400290487051379, 19.834602535328756, 16.042862587813808, 12.873707889185134];[18.400290487051379, 19.834602535328756, 16.042862587813808, 12.873707889185134];49607497.6401;56203993.3709;50304784.8647;7152350.024180002;0.000106362832999;0.00453645814727;0.000283281718324;0.008403730055939999;9.8815863407e-05;3.97639094296e-05;0.00855146393923;0.00208077957603;1026.41827127;2.7;1.7;2.29138963797;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_143_1589413;[43.017178163018279, 70.943786406810773, 45.775471657847383, 70.958848570690492];128.077915192;743.006945565;159.08328769;[10.75429454075457, 17.735946601702693, 11.443867914461846, 17.739712142672623];[10.75429454075457, 17.735946601702693, 11.443867914461846, 17.739712142672623];36351696.0666;44616107.6737;68107996.0173;7051891.8653;0.000145148495336;0.006190697028890001;0.000356856853925;0.0105863826538;6.46940628141e-05;4.03303686447e-05;0.00867328434423;0.00242271780929;934.3584033489999;2.7;1.7;2.0104887325400003;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_45_1586918;[47.504056186631061, 40.01173728467694, 41.618904308549908, 72.297582247765661];117.563205719;483.20205541800004;131.689111787;[6.6255702652822777, 9.9863620442041672, 10.404726077137477, 16.16076421548598];[6.6255702652822777, 9.9863620442041672, 10.404726077137477, 16.16076421548598];31740592.4788;40953295.0077;44810496.6772;5837554.58942;0.000166234892764;0.00709004839733;0.000388773694907;0.0115332157831;0.000103189260997;4.8719955285e-05;0.0104775145783;0.0032361216888200004;701.118354495;2.7;1.7;2.11686966719;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_106_1588557;[22.214076353447997, 45.366751901571782, 21.799759312975802, 47.152290701302078];94.61686325069999;325.766604771;147.41937257799998;[5.5535190883619991, 11.340827731056615, 5.4499398282439504, 11.78807267532552];[5.5535190883619991, 11.340827731056615, 5.4499398282439504, 11.78807267532552];21514101.1585;32959906.8834;30217838.3111;6534850.325040001;0.00024525282037500003;0.0104602249091;0.000483058519404;0.014330234306299997;0.000153171161622;4.35213332248e-05;0.00935952015276;0.00409369280417;473.275462352;2.7;1.7;2.11911256792;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_18_4754343;[62.475356037658337, 42.196259159085209, 62.269798474924656, 38.478199198212138];81.2422714233;530.388698563;98.0296441711;[15.618839009414584, 10.549064789771302, 15.559615049521856, 9.6195497995530346];[15.618839009414584, 10.549064789771302, 15.559615049521856, 9.6195497995530346];32368894.4908;28300850.4944;49028402.1133;4345487.57651;0.000163008161693;0.00695242578947;0.000562582521042;0.0166893637507;9.30872041379e-05;6.5448443601e-05;0.014075074945100003;0.00272123409239;614.087651907;2.7;1.7;2.08730013182;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_122_1589328;[62.676800100372986, 66.404418591284411, 62.707117032642714, 63.884354098294232];166.323928833;920.968405155;218.7526585;[15.669200025093247, 16.601104647821103, 15.676779258160678, 15.971088524573558];[15.669200025093247, 16.601104647821103, 15.676779258160678, 15.971088524573558];40287498.3817;57939156.0709;84116361.7362;9696933.69671;0.000130968518745;0.00558590991932;0.000274797993248;0.008152055024359998;5.15700460099e-05;2.93294156138e-05;0.00630746432073;0.00218603549479;1234.56190734;2.7;1.7;1.97761287835;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_75_1589324;[47.160126293078832, 81.356967814100742, 43.921385785466022, 82.807766805381718];90.7305984497;405.288032892;92.5142453807;[8.9147497466314007, 20.339241953525185, 10.980346446366505, 20.701941701345429];[8.9147497466314007, 20.339241953525185, 10.980346446366505, 20.701941701345429];40220301.816;31606121.5056;38456138.1648;4100999.31864;0.000131187329501;0.0055952423695;0.000503749370703;0.0149440414026;0.00013120364767799995;6.93502672087e-05;0.0149141851925;0.0022930082719;690.821121332;2.7;1.7;2.32978974453;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_155_4753659;[65.156573566986651, 48.663030246513216, 65.396894472335049, 48.664448000626571];122.478134155;472.83721459699996;122.478473899;[16.289143391746663, 12.165757561628304, 16.349223618083762, 12.166112000156643];[16.289143391746663, 12.165757561628304, 16.349223618083762, 12.166112000156643];35908228.0595;42665416.6955;44159554.6462;5429262.66049;0.000146941084874;0.0062671523769500005;0.000373172584541;0.011070399047700002;0.000107673262346;5.23837980136e-05;0.01126544563;0.00245263846806;734.470946058;2.7;1.7;2.18194376257;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_159_1587137;[59.012290740460109, 60.433654816989083, 59.526940006511829, 63.540641779874292];169.988903046;242.513527344;169.989636557;[14.753072685115027, 15.108413704247271, 14.881735001627957, 15.885160444968573];[14.753072685115027, 15.108413704247271, 14.881735001627957, 15.885160444968573];38213949.8246;59215854.5856;29281205.8586;7535351.78098;0.000138075074971;0.00588901010934;0.00026887332675000003;0.0079762960724;0.000239806271535;3.77428163723e-05;0.008116815921840001;0.00230465319243;948.4924977080001;2.7;1.7;2.7;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_175_1589339;[47.336625714479453, 131.99813868796787, 46.75289945430557, 137.16962324399117];213.367527008;789.992341117;213.435214538;[11.834156428619863, 32.999534671991967, 11.688224863576393, 34.292405810997792];[11.834156428619863, 32.999534671991967, 11.688224863576393, 34.292405810997792];57240088.3972;74326854.4371;73603274.2976;9461220.44006;9.21800460956e-05;0.00393155117569;0.00021421011207;0.00635467748409;6.39988783382e-05;3.00601175474e-05;0.00646460609389;0.0015386052664200002;1452.79785642;2.7;1.7;2.15982380866;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Hengelhoefstraat_3337_1589097;[36.848699974653975, 32.837829339695602, 36.55088407308088, 5.3512401981501316];75.9538917542;263.49643709400004;101.515653543;[9.2121749936634938, 8.2094573349239006, 9.13772101827022, 0.0];[9.2121749936634938, 8.2094573349239006, 9.13772101827022, 0.0];17583527.2194;26458636.5859;24453340.3687;4500016.44936;0.00030007597003400014;0.012798475188;0.000601752995363;0.0178513804678;0.000189641119718;6.32009686567e-05;0.013591742163799998;0.0052609486355;443.041248376;2.7;1.7;2.1234920776;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
