;0_AExt [S, W, N, E];0_AFloor;0_AInt;0_ARoof;0_ATransparent [S, W, N, E];0_AWin [S, W, N, E];0_CExt;0_CFloor;0_CInt;0_CRoof;0_RExt;0_RExtRem;0_RFloor;0_RFloorRem;0_RInt;0_RRoof;0_RRoofRem;0_RWin;0_VAir;0_alphaExt;0_alphaFloor;0_alphaInt;0_alphaRad;0_alphaRoof;0_alphaWin;0_gWin;0_mSenFac;0_nExt;0_nFloor;0_nInt;0_nOrientations;0_nPorts;0_nRoof;0_ratioWinConRad
ZenobeGrammestraat_135_1597503;[28.528574331886958, 26.595354419563272, 54.575830291182612, 20.966267749670276];85.50208663939999;284.547572813;103.94802995200001;[7.0491620788122971, 6.6488386048908179, 13.421617170008304, 1.3777427112587257];[7.0491620788122971, 6.6488386048908179, 13.421617170008304, 1.3777427112587257];24466458.8222;22744574.3936;26509412.7958;3670489.89711;0.00035434484985100005;0.00287232524923;0.00036966376440900013;0.00260993491879;0.00017764587958299998;4.63609601318e-05;0.00435602211369;0.00083966793125;450.87458208699996;2.7;1.7;2.15920626031;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_30_1597181;[98.06403910599758, 62.842066977975669, 84.047584641527806, 54.365745674848114];171.979774475;573.855035155;203.784536113;[24.476453082983841, 8.5235158242616169, 20.846002683779105, 13.591436418712028];[24.476453082983841, 8.5235158242616169, 20.846002683779105, 13.591436418712028];56045835.6709;45748670.3364;53823502.4638;7195798.52866;0.00015468702668;0.00125389561228;0.000183783373995;0.0012975646829999998;8.98057776848e-05;2.3648165677e-05;0.00222195425514;0.000354822649593;909.775141083;2.7;1.7;2.2215941624;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_16_1597246;[37.965893141046919, 44.514617710543803, 62.033787996623325, 38.511787607338391];115.92065048200001;465.18546450699995;155.21970406100002;[9.4914732852617298, 4.7386449968976203, 15.508446999155831, 9.6279469018345978];[9.4914732852617298, 4.7386449968976203, 15.508446999155831, 9.6279469018345978];34270577.5753;30836275.0229;43029912.99;5480934.6155900005;0.000252973958746;0.0020506111191;0.0002726608510259999;0.00192506581547;0.000106354637686;3.10471566838e-05;0.00291715487983;0.0006078343867590001;682.040962266;2.7;1.7;2.09344756107;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_86_1595629;[25.664293962500007, 21.826477940716735, 51.32966488925085, 28.265300246215912];73.615234375;279.190595437;90.0908023651;[6.3239639216542143, 2.9782511658848847, 12.746554459696871, 6.4895692545199104];[6.3239639216542143, 2.9782511658848847, 12.746554459696871, 6.4895692545199104];23796070.2447;19582529.9774;25999040.6551;3181179.86512;0.000364327537639;0.00295324508255;0.000429354378618;0.0030313682139899998;0.000180823319848;5.3491925323e-05;0.005026039343189999;0.000838462251005;412.70279277300006;2.7;1.7;2.15519347398;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_133_1597504;[31.109647906900214, 25.284712906421564, 30.912067838156524, 26.765635905591331];92.0675163269;262.46658054799997;105.919700782;[7.7774119767250536, 6.3211782266053911, 7.7089741198384676, 2.6407729198415919];[7.7774119767250536, 6.3211782266053911, 7.7089741198384676, 2.6407729198415919];21359335.2363;24491056.9629;24387195.5283;3740111.20559;0.000405891081433;0.00329015986016;0.000343302659536;0.00242381776389;0.000191076476736;4.54979615391e-05;0.00427493576554;0.0009787299460830002;473.38150242300003;2.7;1.7;2.1346155778;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_40_1595659;[63.734833072823591, 28.468537404359189, 37.776197204290327, 27.130873788372234];112.111743927;317.930021548;127.588140035;[15.915325424524088, 2.9172897517127394, 8.3999797417278881, 6.7827184470930586];[15.915325424524088, 2.9172897517127394, 8.3999797417278881, 6.7827184470930586];29418022.7341;29823060.4698;29731558.0957;4505241.50581;0.00029470246032800004;0.0023888630473000005;0.000281924284689;0.00199046838211;0.00016074442084399994;3.77709908702e-05;0.0035489185517;0.0007034572792220001;563.104651483;2.7;1.7;2.1941667374;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_42_1595658;[28.129349938174176, 22.713762207181546, 53.21476862687323, 29.964775005055252];91.3742179871;283.7600215;107.466002955;[6.4493626091940888, 2.0779371391128065, 13.25083325543951, 6.4841755992735228];[6.4493626091940888, 2.0779371391128065, 13.25083325543951, 6.4841755992735228];25094968.2126;24306631.3391;26473544.0052;3794712.39916;0.000345470199616;0.00280038718674;0.00034590745516800003;0.00244220838729;0.000178878382116;4.48433024389e-05;0.00421342475478;0.0008466512813150001;464.634514919;2.7;1.7;2.17230985912;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_91_1596255;[33.4121466659617, 45.515728993911466, 47.402837950429955, 45.499767610756741];159.516578674;465.584829976;200.39041944299998;[8.3018866602855592, 11.378932248477867, 11.741630650070679, 5.0004400464581931];[8.3018866602855592, 11.378932248477867, 11.741630650070679, 5.0004400464581931];32174265.1582;42433311.6684;42952505.2975;7075949.49494;0.000269456462645;0.00218421856998;0.000198142559692;0.0013989447579999998;0.000105388473068;2.40487069482e-05;0.00225958864903;0.0006569583042690001;897.46860353;2.7;1.7;2.0690637455500003;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_68_1595642;[22.998871827553167, 24.943904691670362, 13.66083782836037, 25.422292809398975];72.2650680542;233.27572405200002;88.3157412514;[5.7134961877845729, 2.4601007842047773, 3.3238155463809762, 6.3555732023497438];[5.7134961877845729, 2.4601007842047773, 3.3238155463809762, 6.3555732023497438];16295098.475;19223369.6395;21530229.2025;3118501.00639;0.00053203505895;0.00431268504096;0.000437376232569;0.00308800486263;0.000210627926827;5.45670613654e-05;0.005127057880399999;0.0013402979292100002;411.47900353800003;2.7;1.7;2.07306028097;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_65_1595396;[76.083646351253947, 58.41318622666607, 63.755942202379273, 53.576929843451175];208.457344055;536.124046665;254.05541753;[18.346763251671234, 14.090567801910408, 15.329198085025299, 7.0025153371026843];[18.346763251671234, 14.090567801910408, 15.329198085025299, 7.0025153371026843];47153657.6846;55452138.7268;50003991.6628;8970904.43922;0.000183857713345;0.00149035368378;0.00015162345733200002;0.00107050621105;9.45997788865e-05;1.89688160137e-05;0.0017822879809;0.00043689496540800013;1012.0286755;2.7;1.7;2.16972283036;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_97_1597497;[23.121569381807625, 43.563733426145191, 41.70363415357928, 41.983172974582892];96.3285331726;535.686242627;134.70115224399999;[5.7797251941291155, 10.890933356536298, 10.372517427150639, 10.495793243645723];[5.7797251941291155, 10.890933356536298, 10.372517427150639, 10.495793243645723];28156309.0734;25624538.2433;48943415.0427;4756407.78058;0.000307908385831;0.00249591049917;0.000328116936601;0.00231660209286;8.87624553886e-05;3.57764606472e-05;0.00336151480223;0.000637426127779;721.778064961;2.7;1.7;1.98070929953;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_44_1597492;[57.952318461857161, 24.073558407315168, 56.965696315093986, 31.897407653525867];88.217414856;329.80629346;105.057420029;[14.35132832001883, 2.4014336333953836, 14.228130137488963, 6.9899296899154715];[14.35132832001883, 2.4014336333953836, 14.228130137488963, 6.9899296899154715];31997974.6493;23466884.0711;30922006.3133;3709663.36746;0.000270941013384;0.00219625236298;0.00035828552971699994;0.00252960123479;0.000156097129322;4.58713955765e-05;0.00431002319514;0.000630176505786;481.22531678800004;2.7;1.7;2.21814954483;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
ZenobeGrammestraat_113_1595668;[59.295943448584332, 25.196806937137918, 35.855009568592052, 27.798767447540513];90.09545516969999;296.61262237299997;103.91591219700001;[14.818811488092933, 6.2992017342844795, 8.902617545053733, 3.5285974532558084];[14.818811488092933, 6.2992017342844795, 8.902617545053733, 3.5285974532558084];27739581.5983;23966465.1844;27753886.1382;3669355.79291;0.000312534046234;0.00253340617937;0.00035081706566;0.0024768716815900004;0.000172578459537;4.637528912100001e-05;0.0043573684489200005;0.0007132301117110001;486.87160920199995;2.7;1.7;2.19946130484;5.0;1.7;2.7;0.88;5;1;1;1;4;2;1;0.03
